Gene Set	Basal	Her2	LumA	LumB	Normal	Average p-value
PID_S1P_META_PATHWAY	1.00	0.97	1.00	0.77	0.07	0.762
ST_PHOSPHOINOSITIDE_3_KINASE_PATHWAY	1.00	0.81	0.99	0.70	0.32	0.764
PID_S1P_S1P4_PATHWAY	1.00	0.78	1.00	0.80	0.24	0.764
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	0.99	0.60	1.00	0.98	0.26	0.766
PID_RAC1_REG_PATHWAY	0.59	0.86	0.91	0.51	0.96	0.766
BIOCARTA_CYTOKINE_PATHWAY	0.62	0.97	1.00	0.26	0.98	0.766
BIOCARTA_MCM_PATHWAY	0.56	0.40	0.95	0.94	0.99	0.768
BIOCARTA_AGPCR_PATHWAY	0.99	0.95	0.97	0.07	0.87	0.77
PID_GLYPICAN_1PATHWAY	1.00	0.59	0.99	0.94	0.33	0.77
REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION	0.99	0.98	0.74	0.88	0.26	0.77
PID_AURORA_B_PATHWAY	0.50	0.87	0.94	0.65	0.90	0.772
REACTOME_JNK_C_JUN_KINASES_PHOSPHORYLATION_AND_ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1	0.99	0.68	0.94	0.98	0.27	0.772
REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS	0.69	0.64	0.95	0.60	0.99	0.774
KEGG_ETHER_LIPID_METABOLISM	0.99	0.87	0.95	0.86	0.20	0.774
KEGG_PPAR_SIGNALING_PATHWAY	0.84	0.90	0.63	0.53	0.97	0.774
REACTOME_PROTEIN_FOLDING	0.70	0.77	0.93	0.94	0.53	0.774
REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION	0.96	0.20	0.97	0.84	0.91	0.776
REACTOME_DEFENSINS	1.00	0.70	1.00	0.99	0.19	0.776
REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS	0.99	0.95	1.00	0.87	0.07	0.776
REACTOME_PD1_SIGNALING	1.00	1.00	1.00	0.89	0.00	0.778
REACTOME_REGULATION_OF_AMPK_ACTIVITY_VIA_LKB1	0.84	0.96	0.79	0.33	0.97	0.778
REACTOME_METABOLISM_OF_STEROID_HORMONES_AND_VITAMINS_A_AND_D	0.73	0.55	0.95	0.80	0.86	0.778
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	0.97	0.54	0.51	0.98	0.90	0.78
REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC	0.97	0.79	0.96	0.85	0.33	0.78
KEGG_GLYCOLYSIS_GLUCONEOGENESIS	0.50	0.41	1.00	1.00	0.99	0.78
REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	0.82	0.96	0.72	0.98	0.42	0.78
REACTOME_FGFR1_LIGAND_BINDING_AND_ACTIVATION	0.99	0.97	0.97	0.43	0.54	0.78
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX	0.62	0.93	0.77	0.71	0.87	0.78
REACTOME_PLATELET_CALCIUM_HOMEOSTASIS	0.90	0.95	0.92	0.90	0.23	0.78
REACTOME_REGULATION_OF_COMPLEMENT_CASCADE	0.99	0.81	0.97	0.96	0.18	0.782
BIOCARTA_TNFR2_PATHWAY	0.88	0.08	0.97	0.98	1.00	0.782
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	1.00	0.94	1.00	0.89	0.08	0.782
REACTOME_INTERFERON_SIGNALING	0.80	0.78	1.00	0.86	0.47	0.782
KEGG_BASAL_TRANSCRIPTION_FACTORS	0.99	0.90	0.88	0.32	0.82	0.782
REACTOME_UNWINDING_OF_DNA	0.57	0.64	0.72	0.98	1.00	0.782
REACTOME_TIGHT_JUNCTION_INTERACTIONS	0.78	1.00	1.00	0.99	0.14	0.782
KEGG_TASTE_TRANSDUCTION	0.87	0.99	1.00	0.68	0.37	0.782
BIOCARTA_CLASSIC_PATHWAY	0.99	0.95	1.00	0.98	0.00	0.784
REACTOME_SIGNAL_REGULATORY_PROTEIN_SIRP_FAMILY_INTERACTIONS	0.89	0.85	0.95	0.67	0.56	0.784
REACTOME_ABACAVIR_TRANSPORT_AND_METABOLISM	0.88	0.81	0.97	0.75	0.51	0.784
REACTOME_SIGNALING_BY_RHO_GTPASES	0.98	0.85	0.79	0.42	0.89	0.786
BIOCARTA_PLATELETAPP_PATHWAY	1.00	0.72	1.00	0.99	0.22	0.786
BIOCARTA_D4GDI_PATHWAY	1.00	1.00	0.97	0.86	0.10	0.786
PID_DNAPK_PATHWAY	0.63	0.82	0.70	0.99	0.80	0.788
PID_P75NTRPATHWAY	1.00	0.76	0.76	0.89	0.53	0.788
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	0.89	0.87	0.91	0.53	0.74	0.788
REACTOME_RIP_MEDIATED_NFKB_ACTIVATION_VIA_DAI	1.00	0.68	0.95	0.87	0.44	0.788
REACTOME_HS_GAG_BIOSYNTHESIS	0.93	0.94	0.95	0.80	0.32	0.788
SIG_PIP3_SIGNALING_IN_B_LYMPHOCYTES	1.00	0.86	1.00	0.73	0.35	0.788
PID_INSULIN_PATHWAY	0.63	0.49	0.98	0.86	0.98	0.788
PID_LIS1PATHWAY	0.91	0.76	0.95	0.48	0.84	0.788
REACTOME_GPCR_LIGAND_BINDING	0.97	1.00	0.96	0.98	0.03	0.788
BIOCARTA_VIP_PATHWAY	0.87	0.62	0.96	0.70	0.80	0.79
REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE	1.00	0.68	0.99	1.00	0.28	0.79
REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM	0.61	0.98	0.68	0.68	1.00	0.79
KEGG_TRYPTOPHAN_METABOLISM	1.00	0.99	0.95	0.25	0.76	0.79
REACTOME_PHASE_II_CONJUGATION	1.00	0.95	1.00	1.00	0.00	0.79
BIOCARTA_MITOCHONDRIA_PATHWAY	1.00	0.39	0.98	0.89	0.70	0.792
REACTOME_CS_DS_DEGRADATION	0.88	0.78	0.99	0.99	0.32	0.792
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	1.00	0.96	1.00	0.57	0.44	0.794
REACTOME_ACYL_CHAIN_REMODELLING_OF_PG	1.00	0.79	1.00	0.99	0.19	0.794
SA_CASPASE_CASCADE	1.00	0.78	0.95	0.91	0.33	0.794
REACTOME_PURINE_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHESIS	1.00	0.78	1.00	1.00	0.19	0.794
KEGG_CIRCADIAN_RHYTHM_MAMMAL	1.00	0.28	1.00	0.99	0.70	0.794
REACTOME_BIOLOGICAL_OXIDATIONS	1.00	0.95	1.00	1.00	0.02	0.794
BIOCARTA_FAS_PATHWAY	0.95	0.99	0.99	0.65	0.39	0.794
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	0.61	1.00	0.78	0.87	0.71	0.794
REACTOME_POST_NMDA_RECEPTOR_ACTIVATION_EVENTS	0.93	0.89	0.69	0.81	0.65	0.794
KEGG_AXON_GUIDANCE	0.95	0.81	0.67	0.90	0.65	0.796
KEGG_HEDGEHOG_SIGNALING_PATHWAY	0.99	0.76	1.00	0.89	0.34	0.796
KEGG_DRUG_METABOLISM_CYTOCHROME_P450	1.00	0.99	1.00	1.00	0.00	0.798
KEGG_PHENYLALANINE_METABOLISM	0.99	0.15	0.99	0.99	0.87	0.798
KEGG_FATTY_ACID_METABOLISM	0.96	0.99	0.95	0.59	0.50	0.798
REACTOME_GPCR_DOWNSTREAM_SIGNALING	0.97	1.00	1.00	1.00	0.02	0.798
REACTOME_HYALURONAN_METABOLISM	0.69	0.96	0.92	0.98	0.44	0.798
REACTOME_PURINE_METABOLISM	1.00	0.86	0.95	0.86	0.33	0.8
REACTOME_ACYL_CHAIN_REMODELLING_OF_PS	1.00	0.87	1.00	0.94	0.19	0.8
REACTOME_IONOTROPIC_ACTIVITY_OF_KAINATE_RECEPTORS	0.99	0.95	0.78	0.81	0.47	0.8
REACTOME_RNA_POL_III_CHAIN_ELONGATION	1.00	0.78	0.98	0.98	0.26	0.8
SA_PTEN_PATHWAY	1.00	0.54	0.99	0.99	0.48	0.8
PID_INTEGRIN2_PATHWAY	1.00	1.00	0.95	0.92	0.14	0.802
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_EARLY_ENDOSOME_MEMBRANE	0.99	0.81	1.00	0.82	0.39	0.802
BIOCARTA_RHO_PATHWAY	0.84	0.89	0.81	0.77	0.71	0.804
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION	0.58	0.96	1.00	0.98	0.50	0.804
REACTOME_BETA_DEFENSINS	1.00	0.84	1.00	0.99	0.19	0.804
BIOCARTA_CTLA4_PATHWAY	0.88	1.00	0.95	0.76	0.44	0.806
REACTOME_SYNTHESIS_OF_PA	0.99	0.43	0.92	0.98	0.71	0.806
BIOCARTA_BCELLSURVIVAL_PATHWAY	0.79	0.96	0.89	0.48	0.91	0.806
REACTOME_ACTIVATION_OF_CHAPERONES_BY_ATF6_ALPHA	0.78	0.37	0.96	0.99	0.93	0.806
BIOCARTA_MYOSIN_PATHWAY	1.00	0.99	0.98	0.47	0.60	0.808
SA_MMP_CYTOKINE_CONNECTION	1.00	1.00	1.00	0.99	0.05	0.808
REACTOME_OLFACTORY_SIGNALING_PATHWAY	1.00	1.00	1.00	0.99	0.05	0.808
REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS	0.87	0.64	0.75	0.92	0.86	0.808
KEGG_OLFACTORY_TRANSDUCTION	1.00	1.00	1.00	1.00	0.04	0.808
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS	0.64	0.78	0.72	1.00	0.91	0.81
BIOCARTA_MTA3_PATHWAY	0.72	0.95	0.92	0.87	0.59	0.81
PID_CD40_PATHWAY	0.99	0.45	0.95	0.70	0.96	0.81
KEGG_MISMATCH_REPAIR	0.84	0.97	0.59	0.84	0.81	0.81
REACTOME_DOWNSTREAM_TCR_SIGNALING	0.78	0.99	0.99	0.30	1.00	0.812
PID_CDC42_REG_PATHWAY	0.92	0.93	0.94	0.78	0.49	0.812
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	1.00	0.88	0.64	0.92	0.62	0.812
REACTOME_VIRAL_MESSENGER_RNA_SYNTHESIS	1.00	0.79	0.89	0.86	0.52	0.812
REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS	0.82	0.54	0.92	0.87	0.91	0.812
REACTOME_STEROID_HORMONES	0.93	0.45	0.99	0.94	0.75	0.812
REACTOME_SYNTHESIS_OF_PC	0.99	0.74	0.92	0.98	0.44	0.814
BIOCARTA_TCYTOTOXIC_PATHWAY	1.00	1.00	0.99	0.68	0.40	0.814
REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS	0.95	0.87	0.74	0.53	0.98	0.814
REACTOME_THE_ROLE_OF_NEF_IN_HIV1_REPLICATION_AND_DISEASE_PATHOGENESIS	1.00	0.99	0.89	0.99	0.21	0.816
REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK	0.99	0.64	0.97	1.00	0.48	0.816
REACTOME_RNA_POL_I_RNA_POL_III_AND_MITOCHONDRIAL_TRANSCRIPTION	1.00	0.15	1.00	0.99	0.95	0.818
REACTOME_SIGNALING_BY_NOTCH2	1.00	0.78	1.00	0.84	0.47	0.818
REACTOME_CYTOSOLIC_SULFONATION_OF_SMALL_MOLECULES	1.00	1.00	1.00	1.00	0.09	0.818
PID_P38ALPHABETAPATHWAY	1.00	0.92	1.00	0.21	0.96	0.818
REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN	0.89	0.86	1.00	0.90	0.45	0.82
REACTOME_ACETYLCHOLINE_BINDING_AND_DOWNSTREAM_EVENTS	1.00	0.82	1.00	1.00	0.28	0.82
REACTOME_DIGESTION_OF_DIETARY_CARBOHYDRATE	0.93	0.90	1.00	0.41	0.86	0.82
REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_PDH_COMPLEX	0.99	0.87	0.97	0.99	0.29	0.822
REACTOME_EARLY_PHASE_OF_HIV_LIFE_CYCLE	0.78	0.87	0.92	0.60	0.94	0.822
REACTOME_CELL_CELL_JUNCTION_ORGANIZATION	0.53	0.93	1.00	1.00	0.65	0.822
REACTOME_FGFR4_LIGAND_BINDING_AND_ACTIVATION	0.99	1.00	1.00	0.84	0.28	0.822
BIOCARTA_NKCELLS_PATHWAY	0.88	1.00	1.00	0.99	0.24	0.822
KEGG_SULFUR_METABOLISM	0.94	1.00	1.00	0.98	0.19	0.822
BIOCARTA_TCAPOPTOSIS_PATHWAY	0.95	0.96	0.97	0.30	0.94	0.824
PID_EPHRINBREVPATHWAY	0.99	0.43	0.99	0.81	0.91	0.826
REACTOME_SIGNALING_BY_FGFR1_MUTANTS	1.00	0.52	0.99	0.84	0.78	0.826
REACTOME_RECYCLING_PATHWAY_OF_L1	1.00	0.87	0.99	0.31	0.96	0.826
REACTOME_TRAF6_MEDIATED_INDUCTION_OF_TAK1_COMPLEX	0.97	0.98	0.92	1.00	0.26	0.826
REACTOME_TANDEM_PORE_DOMAIN_POTASSIUM_CHANNELS	1.00	0.82	1.00	0.68	0.64	0.828
REACTOME_CELL_JUNCTION_ORGANIZATION	0.65	0.86	1.00	1.00	0.63	0.828
BIOCARTA_FIBRINOLYSIS_PATHWAY	0.88	0.78	0.92	0.87	0.69	0.828
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	0.94	0.96	1.00	1.00	0.24	0.828
BIOCARTA_ALK_PATHWAY	0.93	0.88	0.95	0.99	0.39	0.828
REACTOME_IRON_UPTAKE_AND_TRANSPORT	1.00	0.87	0.36	0.96	0.96	0.83
REACTOME_TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX	0.97	0.58	0.95	0.95	0.70	0.83
REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS	0.84	0.57	1.00	0.96	0.78	0.83
REACTOME_HDL_MEDIATED_LIPID_TRANSPORT	0.97	0.98	0.99	0.89	0.33	0.832
REACTOME_CREB_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_RAS	0.99	0.89	0.75	0.99	0.54	0.832
BIOCARTA_LAIR_PATHWAY	0.97	1.00	0.99	0.98	0.22	0.832
KEGG_RNA_DEGRADATION	0.98	0.73	0.64	0.84	0.97	0.832
REACTOME_GLUCONEOGENESIS	0.99	0.99	0.94	0.34	0.91	0.834
REACTOME_MEIOTIC_RECOMBINATION	1.00	0.55	1.00	0.71	0.91	0.834
REACTOME_AMINE_LIGAND_BINDING_RECEPTORS	1.00	0.55	0.99	0.96	0.67	0.834
REACTOME_EXTENSION_OF_TELOMERES	0.57	1.00	0.99	0.77	0.84	0.834
REACTOME_CLASS_C_3_METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS	1.00	1.00	1.00	0.88	0.29	0.834
REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS	0.95	0.94	0.95	0.59	0.75	0.836
REACTOME_OTHER_SEMAPHORIN_INTERACTIONS	0.79	0.99	0.95	0.65	0.80	0.836
ST_WNT_CA2_CYCLIC_GMP_PATHWAY	0.94	0.78	0.89	0.98	0.59	0.836
BIOCARTA_GCR_PATHWAY	0.78	0.63	0.95	0.90	0.92	0.836
REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT	1.00	0.92	1.00	1.00	0.26	0.836
REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES	1.00	0.97	1.00	0.98	0.23	0.836
KEGG_STARCH_AND_SUCROSE_METABOLISM	1.00	0.66	0.81	0.75	0.96	0.836
REACTOME_ACYL_CHAIN_REMODELLING_OF_PI	1.00	1.00	1.00	0.99	0.19	0.836
REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION	0.90	0.87	0.99	0.98	0.45	0.838
REACTOME_HIGHLY_CALCIUM_PERMEABLE_POSTSYNAPTIC_NICOTINIC_ACETYLCHOLINE_RECEPTORS	0.99	0.77	0.92	0.90	0.62	0.84
BIOCARTA_THELPER_PATHWAY	1.00	1.00	1.00	0.80	0.40	0.84
BIOCARTA_SARS_PATHWAY	0.99	0.60	0.97	1.00	0.64	0.84
REACTOME_PRESYNAPTIC_NICOTINIC_ACETYLCHOLINE_RECEPTORS	1.00	0.95	1.00	1.00	0.27	0.844
REACTOME_SEROTONIN_RECEPTORS	0.92	0.79	0.99	1.00	0.52	0.844
BIOCARTA_ACTINY_PATHWAY	0.98	0.95	1.00	0.89	0.40	0.844
REACTOME_INTRINSIC_PATHWAY	1.00	1.00	1.00	0.99	0.23	0.844
REACTOME_G_ALPHA_S_SIGNALLING_EVENTS	0.89	0.75	0.81	0.84	0.93	0.844
PID_BETACATENIN_DEG_PATHWAY	0.88	0.95	0.97	0.57	0.85	0.844
REACTOME_CASPASE_MEDIATED_CLEAVAGE_OF_CYTOSKELETAL_PROTEINS	1.00	0.89	1.00	0.99	0.35	0.846
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS	1.00	0.97	1.00	0.98	0.28	0.846
BIOCARTA_FMLP_PATHWAY	0.99	0.87	0.99	0.73	0.65	0.846
KEGG_AUTOIMMUNE_THYROID_DISEASE	1.00	0.99	1.00	0.79	0.45	0.846
REACTOME_DNA_STRAND_ELONGATION	0.58	0.95	0.99	0.91	0.81	0.848
REACTOME_GABA_A_RECEPTOR_ACTIVATION	0.99	0.98	0.99	1.00	0.28	0.848
REACTOME_CELL_CELL_COMMUNICATION	0.52	0.86	1.00	1.00	0.86	0.848
BIOCARTA_ACE2_PATHWAY	1.00	1.00	1.00	0.98	0.26	0.848
REACTOME_CD28_DEPENDENT_VAV1_PATHWAY	0.96	0.88	0.96	0.57	0.87	0.848
REACTOME_P2Y_RECEPTORS	1.00	1.00	1.00	1.00	0.24	0.848
PID_IL1PATHWAY	0.99	0.97	0.99	0.75	0.55	0.85
BIOCARTA_CCR5_PATHWAY	0.84	0.95	0.95	0.81	0.70	0.85
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	1.00	0.89	0.93	0.99	0.44	0.85
PID_THROMBIN_PAR4_PATHWAY	0.92	0.97	0.83	0.93	0.61	0.852
REACTOME_TRANSCRIPTION	0.99	0.32	1.00	0.95	1.00	0.852
REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE	0.84	0.95	0.77	0.84	0.87	0.854
REACTOME_SHC_MEDIATED_CASCADE	1.00	0.99	0.95	0.35	0.98	0.854
PID_CDC42_PATHWAY	0.90	0.78	1.00	0.98	0.61	0.854
REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING	1.00	0.83	0.89	0.70	0.85	0.854
REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS	0.92	0.95	0.50	0.99	0.91	0.854
REACTOME_CRMPS_IN_SEMA3A_SIGNALING	0.97	0.54	0.97	0.98	0.82	0.856
REACTOME_NEP_NS2_INTERACTS_WITH_THE_CELLULAR_EXPORT_MACHINERY	0.93	0.85	1.00	0.80	0.71	0.858
REACTOME_MEIOTIC_SYNAPSIS	0.98	0.40	1.00	1.00	0.91	0.858
SIG_REGULATION_OF_THE_ACTIN_CYTOSKELETON_BY_RHO_GTPASES	1.00	0.97	1.00	0.96	0.36	0.858
BIOCARTA_GPCR_PATHWAY	0.84	0.99	0.98	0.71	0.78	0.86
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	0.78	0.78	0.78	1.00	0.96	0.86
KEGG_STEROID_HORMONE_BIOSYNTHESIS	0.87	0.92	1.00	1.00	0.53	0.864
REACTOME_PHASE1_FUNCTIONALIZATION_OF_COMPOUNDS	1.00	0.71	1.00	1.00	0.61	0.864
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	1.00	0.43	0.99	0.91	0.99	0.864
REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER	0.58	1.00	0.92	0.88	0.95	0.866
REACTOME_FGFR2C_LIGAND_BINDING_AND_ACTIVATION	1.00	1.00	1.00	0.99	0.34	0.866
REACTOME_SIGNALING_BY_NOTCH4	1.00	0.83	1.00	0.98	0.53	0.868
REACTOME_ACTIVATED_POINT_MUTANTS_OF_FGFR2	0.99	1.00	0.95	0.60	0.80	0.868
BIOCARTA_CDC42RAC_PATHWAY	0.96	0.95	1.00	0.99	0.44	0.868
PID_ERBB1_INTERNALIZATION_PATHWAY	0.99	0.64	0.95	0.78	0.98	0.868
REACTOME_LIPOPROTEIN_METABOLISM	1.00	0.97	0.62	0.86	0.90	0.87
BIOCARTA_PLCE_PATHWAY	0.94	0.95	1.00	0.81	0.66	0.872
KEGG_NUCLEOTIDE_EXCISION_REPAIR	0.96	0.87	0.73	0.92	0.90	0.876
BIOCARTA_INTRINSIC_PATHWAY	0.97	1.00	0.99	1.00	0.42	0.876
BIOCARTA_SHH_PATHWAY	0.88	0.79	1.00	0.82	0.89	0.876
REACTOME_CHROMOSOME_MAINTENANCE	0.55	0.88	1.00	0.99	0.96	0.876
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_IN_EMT_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	0.97	0.99	0.96	1.00	0.47	0.878
ST_GAQ_PATHWAY	0.99	0.97	1.00	0.99	0.44	0.878
REACTOME_REVERSIBLE_HYDRATION_OF_CARBON_DIOXIDE	0.97	1.00	0.97	0.97	0.48	0.878
REACTOME_SIGNALING_BY_NODAL	0.88	0.79	1.00	0.82	0.91	0.88
REACTOME_SIGNALING_BY_NOTCH3	1.00	0.95	1.00	0.94	0.54	0.886
PID_TRAIL_PATHWAY	0.90	0.90	1.00	0.87	0.76	0.886
ST_GA13_PATHWAY	1.00	0.87	0.99	0.61	0.96	0.886
REACTOME_TRYPTOPHAN_CATABOLISM	0.98	0.97	1.00	0.65	0.83	0.886
REACTOME_LIGAND_GATED_ION_CHANNEL_TRANSPORT	0.99	1.00	0.96	0.99	0.50	0.888
PID_WNT_CANONICAL_PATHWAY	0.94	0.98	0.96	1.00	0.56	0.888
REACTOME_POL_SWITCHING	0.99	1.00	1.00	0.99	0.48	0.892
BIOCARTA_EIF_PATHWAY	1.00	0.94	1.00	0.99	0.54	0.894
KEGG_DNA_REPLICATION	1.00	0.92	0.99	0.98	0.58	0.894
REACTOME_TRIGLYCERIDE_BIOSYNTHESIS	1.00	0.86	0.91	0.90	0.80	0.894
KEGG_RIBOFLAVIN_METABOLISM	1.00	1.00	1.00	0.79	0.70	0.898
BIOCARTA_PROTEASOME_PATHWAY	1.00	0.87	1.00	0.90	0.72	0.898
REACTOME_NUCLEOTIDE_LIKE_PURINERGIC_RECEPTORS	1.00	1.00	1.00	0.99	0.50	0.898
REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE	1.00	1.00	1.00	1.00	0.50	0.9
REACTOME_COMMON_PATHWAY	1.00	0.98	1.00	1.00	0.52	0.9
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	1.00	0.93	1.00	1.00	0.59	0.904
REACTOME_SYNTHESIS_OF_VERY_LONG_CHAIN_FATTY_ACYL_COAS	0.73	0.97	0.92	0.90	1.00	0.904
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	0.90	0.99	0.69	0.99	0.96	0.906
REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE	0.97	0.92	0.80	0.98	0.87	0.908
BIOCARTA_CACAM_PATHWAY	0.88	0.95	0.95	0.98	0.79	0.91
REACTOME_REMOVAL_OF_THE_FLAP_INTERMEDIATE_FROM_THE_C_STRAND	0.99	0.97	1.00	0.79	0.80	0.91
BIOCARTA_EXTRINSIC_PATHWAY	0.88	1.00	1.00	0.99	0.69	0.912
KEGG_TYPE_I_DIABETES_MELLITUS	1.00	0.89	1.00	1.00	0.68	0.914
BIOCARTA_NKT_PATHWAY	1.00	0.87	0.78	1.00	0.93	0.916
BIOCARTA_AMI_PATHWAY	0.96	1.00	0.95	0.99	0.69	0.918
REACTOME_OPSINS	0.99	0.85	0.97	1.00	0.80	0.922
REACTOME_REPAIR_SYNTHESIS_FOR_GAP_FILLING_BY_DNA_POL_IN_TC_NER	1.00	1.00	1.00	0.99	0.65	0.928
REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES	1.00	0.87	1.00	1.00	0.79	0.932
REACTOME_RNA_POL_I_PROMOTER_OPENING	1.00	0.70	1.00	1.00	0.96	0.932
KEGG_GRAFT_VERSUS_HOST_DISEASE	1.00	0.99	1.00	0.94	0.75	0.936
BIOCARTA_AKAP13_PATHWAY	0.92	0.96	1.00	0.81	1.00	0.938
REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES	0.98	0.88	0.97	0.96	0.91	0.94
REACTOME_ION_CHANNEL_TRANSPORT	1.00	0.95	0.98	0.98	0.81	0.944
REACTOME_EXTRINSIC_PATHWAY_FOR_APOPTOSIS	0.99	0.96	1.00	0.91	0.87	0.946
REACTOME_LAGGING_STRAND_SYNTHESIS	0.99	1.00	1.00	0.94	0.81	0.948
REACTOME_SEMA3A_PLEXIN_REPULSION_SIGNALING_BY_INHIBITING_INTEGRIN_ADHESION	0.99	0.98	1.00	0.78	0.99	0.948
REACTOME_ACTIVATION_OF_RAC	0.99	0.95	0.92	0.95	0.94	0.95
REACTOME_SEMA3A_PAK_DEPENDENT_AXON_REPULSION	1.00	1.00	1.00	0.90	0.87	0.954
BIOCARTA_RAB_PATHWAY	1.00	1.00	1.00	0.94	0.83	0.954
REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_LAGGING_STRAND	0.99	1.00	1.00	0.87	0.92	0.956
REACTOME_GLUCURONIDATION	1.00	0.95	1.00	0.99	0.87	0.962
REACTOME_METABOLISM_OF_POLYAMINES	1.00	0.95	1.00	0.99	0.87	0.962
REACTOME_COLLAGEN_FORMATION	1.00	0.99	1.00	0.99	0.84	0.964
KEGG_PRIMARY_IMMUNODEFICIENCY	1.00	0.99	0.94	0.93	0.96	0.964
REACTOME_GLYCOPROTEIN_HORMONES	0.98	1.00	1.00	0.87	0.98	0.966
REACTOME_SIGNAL_ATTENUATION	1.00	0.96	0.99	0.98	0.90	0.966
REACTOME_PACKAGING_OF_TELOMERE_ENDS	1.00	0.94	1.00	1.00	0.91	0.97
REACTOME_GLOBAL_GENOMIC_NER_GG_NER	0.98	1.00	0.98	0.98	0.91	0.97
BIOCARTA_SALMONELLA_PATHWAY	1.00	1.00	1.00	0.98	0.90	0.976
KEGG_RETINOL_METABOLISM	1.00	0.92	1.00	1.00	0.99	0.982
REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE	1.00	1.00	1.00	1.00	0.91	0.982
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	1.00	0.97	1.00	0.97	1.00	0.988
REACTOME_TELOMERE_MAINTENANCE	0.99	1.00	1.00	1.00	0.96	0.99
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	1.00	0.99	1.00	1.00	0.99	0.996
REACTOME_AMYLOIDS	1.00	0.99	1.00	1.00	0.99	0.996
