Gene Set	Basal	Her2	LumA	LumB	Normal	Average p-value
REACTOME_GAMMA_CARBOXYLATION_TRANSPORT_AND_AMINO_TERMINAL_CLEAVAGE_OF_PROTEINS	0.65	0.98	0.86	0.60	0.86	0.79
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM	0.80	0.93	0.98	0.54	0.70	0.79
BIOCARTA_CLASSIC_PATHWAY	1.00	0.99	1.00	0.96	0.01	0.792
KEGG_THYROID_CANCER	0.98	0.82	0.94	0.62	0.60	0.792
REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT	0.99	0.96	1.00	0.96	0.05	0.792
REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION_IN_TLR7_8_OR_9_SIGNALING	0.83	0.96	0.86	0.80	0.51	0.792
PID_TCRJNKPATHWAY	0.46	0.69	1.00	0.86	0.95	0.792
REACTOME_IL1_SIGNALING	0.95	0.69	0.83	0.52	0.98	0.794
REACTOME_OLFACTORY_SIGNALING_PATHWAY	1.00	1.00	1.00	0.97	0.00	0.794
REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS	0.98	0.69	0.81	0.71	0.78	0.794
KEGG_LINOLEIC_ACID_METABOLISM	1.00	0.90	1.00	1.00	0.07	0.794
REACTOME_DCC_MEDIATED_ATTRACTIVE_SIGNALING	0.98	0.37	1.00	0.80	0.82	0.794
REACTOME_PRE_NOTCH_PROCESSING_IN_GOLGI	0.96	0.88	0.98	0.52	0.64	0.796
REACTOME_NA_CL_DEPENDENT_NEUROTRANSMITTER_TRANSPORTERS	0.69	1.00	0.85	0.64	0.81	0.798
PID_SYNDECAN_1_PATHWAY	0.94	0.48	0.77	0.84	0.96	0.798
KEGG_RIBOFLAVIN_METABOLISM	1.00	0.99	1.00	0.75	0.25	0.798
KEGG_GLYCOLYSIS_GLUCONEOGENESIS	0.73	0.60	0.99	1.00	0.67	0.798
KEGG_HEDGEHOG_SIGNALING_PATHWAY	0.98	0.92	0.94	0.40	0.75	0.798
REACTOME_ANDROGEN_BIOSYNTHESIS	0.70	0.99	0.88	0.60	0.82	0.798
REACTOME_GLUCAGON_TYPE_LIGAND_RECEPTORS	0.67	0.91	0.98	0.76	0.68	0.8
BIOCARTA_NKT_PATHWAY	1.00	0.73	0.50	0.82	0.95	0.8
KEGG_PHENYLALANINE_METABOLISM	0.99	0.19	0.98	0.98	0.86	0.8
REACTOME_PHASE_II_CONJUGATION	1.00	0.96	1.00	0.99	0.05	0.8
REACTOME_CREB_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_RAS	0.94	0.93	0.71	0.77	0.66	0.802
REACTOME_SIGNAL_REGULATORY_PROTEIN_SIRP_FAMILY_INTERACTIONS	0.90	0.74	1.00	0.66	0.71	0.802
REACTOME_ALPHA_LINOLENIC_ACID_ALA_METABOLISM	0.80	1.00	1.00	0.63	0.58	0.802
REACTOME_REVERSIBLE_HYDRATION_OF_CARBON_DIOXIDE	0.90	1.00	0.97	0.49	0.65	0.802
BIOCARTA_CFTR_PATHWAY	0.96	0.92	1.00	0.24	0.90	0.804
REACTOME_REGULATION_OF_COMPLEMENT_CASCADE	0.99	0.92	1.00	0.99	0.12	0.804
REACTOME_CTNNB1_PHOSPHORYLATION_CASCADE	0.82	0.98	0.74	0.62	0.86	0.804
REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY	0.97	0.95	0.97	0.61	0.52	0.804
PID_ERBB1_INTERNALIZATION_PATHWAY	0.99	0.73	0.97	0.73	0.60	0.804
REACTOME_MEMBRANE_BINDING_AND_TARGETTING_OF_GAG_PROTEINS	0.76	0.96	0.78	0.84	0.68	0.804
REACTOME_INSULIN_SYNTHESIS_AND_PROCESSING	0.76	0.99	1.00	0.93	0.35	0.806
REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS	1.00	0.95	1.00	0.88	0.20	0.806
BIOCARTA_CTLA4_PATHWAY	0.90	0.99	0.87	0.62	0.65	0.806
REACTOME_SYNTHESIS_OF_PA	1.00	0.93	0.96	0.97	0.17	0.806
PID_P38ALPHABETAPATHWAY	1.00	0.73	1.00	0.45	0.85	0.806
REACTOME_G_ALPHA_S_SIGNALLING_EVENTS	0.41	0.73	0.91	1.00	0.98	0.806
REACTOME_CRMPS_IN_SEMA3A_SIGNALING	0.98	0.37	0.97	0.77	0.94	0.806
BIOCARTA_HIF_PATHWAY	0.98	0.30	0.99	0.88	0.89	0.808
REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_EPSILON	0.80	0.99	0.47	0.88	0.90	0.808
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	0.88	0.73	0.94	0.61	0.89	0.81
PID_DNAPK_PATHWAY	0.69	0.93	0.64	0.98	0.81	0.81
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	1.00	0.98	1.00	1.00	0.07	0.81
KEGG_CIRCADIAN_RHYTHM_MAMMAL	1.00	0.19	1.00	1.00	0.86	0.81
REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS	0.35	0.93	0.98	0.93	0.86	0.81
REACTOME_PHASE1_FUNCTIONALIZATION_OF_COMPOUNDS	1.00	0.96	1.00	1.00	0.09	0.81
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS	0.98	0.59	0.79	0.84	0.86	0.812
REACTOME_TRANSCRIPTION_COUPLED_NER_TC_NER	0.88	0.83	0.74	0.70	0.91	0.812
REACTOME_EXTRINSIC_PATHWAY_FOR_APOPTOSIS	1.00	0.98	1.00	0.77	0.31	0.812
REACTOME_PLATELET_ADHESION_TO_EXPOSED_COLLAGEN	0.99	0.45	1.00	0.96	0.66	0.812
REACTOME_GLUCONEOGENESIS	0.99	0.97	0.98	0.36	0.77	0.814
SA_MMP_CYTOKINE_CONNECTION	1.00	1.00	1.00	0.97	0.10	0.814
PID_ARF_3PATHWAY	1.00	0.39	1.00	1.00	0.68	0.814
BIOCARTA_THELPER_PATHWAY	1.00	1.00	1.00	0.64	0.43	0.814
REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS	1.00	0.85	1.00	0.26	0.96	0.814
REACTOME_PREFOLDIN_MEDIATED_TRANSFER_OF_SUBSTRATE_TO_CCT_TRIC	0.82	0.95	0.96	0.63	0.71	0.814
REACTOME_HIGHLY_CALCIUM_PERMEABLE_POSTSYNAPTIC_NICOTINIC_ACETYLCHOLINE_RECEPTORS	0.99	0.82	0.89	0.85	0.53	0.816
REACTOME_ELONGATION_ARREST_AND_RECOVERY	0.69	0.86	0.97	0.66	0.90	0.816
BIOCARTA_GPCR_PATHWAY	0.89	1.00	1.00	0.41	0.78	0.816
REACTOME_SIGNALING_BY_FGFR1_MUTANTS	1.00	0.29	1.00	0.83	0.96	0.816
REACTOME_TRIGLYCERIDE_BIOSYNTHESIS	0.98	0.73	0.64	0.77	0.96	0.816
PID_ERBB1_RECEPTOR_PROXIMAL_PATHWAY	0.98	0.86	0.99	0.79	0.47	0.818
BIOCARTA_NUCLEARRS_PATHWAY	1.00	0.93	0.98	0.64	0.54	0.818
REACTOME_SHC_MEDIATED_SIGNALLING	1.00	0.93	0.97	0.76	0.43	0.818
REACTOME_PROTEIN_FOLDING	0.71	0.73	0.90	0.90	0.85	0.818
REACTOME_CHROMOSOME_MAINTENANCE	0.40	0.83	1.00	1.00	0.86	0.818
REACTOME_DIGESTION_OF_DIETARY_CARBOHYDRATE	0.94	0.88	0.99	0.48	0.80	0.818
REACTOME_P75NTR_SIGNALS_VIA_NFKB	0.96	0.61	0.96	0.71	0.86	0.82
REACTOME_DEFENSINS	1.00	0.69	1.00	0.98	0.43	0.82
SA_CASPASE_CASCADE	1.00	0.86	0.96	0.98	0.30	0.82
BIOCARTA_MPR_PATHWAY	1.00	0.99	0.97	0.36	0.78	0.82
BIOCARTA_NKCELLS_PATHWAY	0.90	0.99	1.00	0.97	0.24	0.82
KEGG_TRYPTOPHAN_METABOLISM	1.00	0.99	0.81	0.42	0.89	0.822
PID_CDC42_REG_PATHWAY	0.91	0.78	0.97	0.51	0.95	0.824
REACTOME_SIGNALING_BY_HIPPO	0.98	0.78	0.98	0.52	0.86	0.824
REACTOME_APOPTOTIC_EXECUTION_PHASE	0.98	0.44	0.97	0.90	0.84	0.826
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	0.94	0.99	1.00	1.00	0.20	0.826
BIOCARTA_PLCE_PATHWAY	0.96	0.81	0.97	0.50	0.89	0.826
REACTOME_HYALURONAN_METABOLISM	0.72	0.95	0.66	0.90	0.90	0.826
PID_RAC1_REG_PATHWAY	0.75	0.87	0.81	0.74	0.97	0.828
REACTOME_PURINE_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHESIS	1.00	0.89	0.98	1.00	0.27	0.828
ST_GRANULE_CELL_SURVIVAL_PATHWAY	0.98	0.76	0.68	0.97	0.76	0.83
REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN	0.98	0.73	1.00	0.69	0.75	0.83
BIOCARTA_IL1R_PATHWAY	1.00	0.20	0.98	0.97	1.00	0.83
KEGG_STARCH_AND_SUCROSE_METABOLISM	1.00	0.87	0.94	0.56	0.78	0.83
BIOCARTA_COMP_PATHWAY	1.00	0.95	1.00	1.00	0.20	0.83
REACTOME_METABOLISM_OF_STEROID_HORMONES_AND_VITAMINS_A_AND_D	0.76	0.61	0.95	0.88	0.95	0.83
REACTOME_FGFR_LIGAND_BINDING_AND_ACTIVATION	0.98	0.97	0.86	0.49	0.86	0.832
ST_GA13_PATHWAY	1.00	0.84	1.00	0.50	0.82	0.832
REACTOME_CLASS_A1_RHODOPSIN_LIKE_RECEPTORS	0.82	0.45	0.92	0.99	0.98	0.832
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_IN_EMT_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	0.94	0.99	0.97	1.00	0.27	0.834
KEGG_FATTY_ACID_METABOLISM	0.95	1.00	0.98	0.86	0.38	0.834
REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION	0.94	0.90	0.82	0.73	0.78	0.834
REACTOME_HORMONE_SENSITIVE_LIPASE_HSL_MEDIATED_TRIACYLGLYCEROL_HYDROLYSIS	1.00	0.99	0.79	0.43	0.97	0.836
REACTOME_EICOSANOID_LIGAND_BINDING_RECEPTORS	0.96	0.99	0.85	0.93	0.45	0.836
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE	0.98	0.96	0.99	1.00	0.25	0.836
REACTOME_NUCLEOTIDE_EXCISION_REPAIR	0.82	0.90	0.74	0.75	0.97	0.836
REACTOME_BIOLOGICAL_OXIDATIONS	1.00	0.98	1.00	1.00	0.21	0.838
PID_INTEGRIN1_PATHWAY	1.00	0.49	1.00	0.99	0.71	0.838
REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER	0.59	0.99	0.97	1.00	0.65	0.84
REACTOME_SHC_RELATED_EVENTS	1.00	0.95	0.97	0.87	0.42	0.842
BIOCARTA_HSP27_PATHWAY	1.00	0.77	1.00	0.93	0.52	0.844
REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	0.90	0.85	0.80	0.73	0.94	0.844
REACTOME_MEIOTIC_SYNAPSIS	0.98	0.47	0.99	1.00	0.78	0.844
REACTOME_TRANSCRIPTION	0.94	0.45	1.00	0.85	0.98	0.844
REACTOME_DSCAM_INTERACTIONS	0.99	0.61	1.00	0.85	0.78	0.846
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	1.00	0.80	0.94	0.83	0.66	0.846
REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS	0.84	0.75	0.86	0.84	0.94	0.846
BIOCARTA_TNFR1_PATHWAY	0.78	0.96	0.94	0.68	0.88	0.848
REACTOME_STEROID_HORMONES	0.98	0.44	0.98	0.85	0.99	0.848
PID_RANBP2PATHWAY	0.96	0.84	0.85	0.96	0.64	0.85
REACTOME_ORGANIC_CATION_ANION_ZWITTERION_TRANSPORT	0.98	0.99	0.97	0.50	0.81	0.85
REACTOME_EARLY_PHASE_OF_HIV_LIFE_CYCLE	0.82	0.94	0.96	0.89	0.64	0.85
REACTOME_SIGNALING_BY_ROBO_RECEPTOR	0.94	0.97	0.94	0.62	0.78	0.85
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	0.53	0.74	1.00	0.99	0.99	0.85
REACTOME_GAP_JUNCTION_ASSEMBLY	1.00	0.37	1.00	0.99	0.89	0.85
BIOCARTA_LAIR_PATHWAY	1.00	0.99	0.97	0.93	0.38	0.854
REACTOME_SIGNALING_BY_NOTCH2	1.00	0.98	1.00	0.81	0.48	0.854
ST_GAQ_PATHWAY	1.00	0.94	1.00	1.00	0.33	0.854
REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION	1.00	0.93	0.92	0.49	0.94	0.856
PID_GLYPICAN_1PATHWAY	1.00	0.73	1.00	0.73	0.82	0.856
REACTOME_PROCESSING_OF_INTRONLESS_PRE_MRNAS	1.00	0.93	0.95	0.54	0.86	0.856
REACTOME_SYNTHESIS_OF_PC	1.00	0.70	0.90	0.80	0.89	0.858
REACTOME_FGFR1_LIGAND_BINDING_AND_ACTIVATION	0.99	0.95	0.98	0.49	0.88	0.858
REACTOME_ABACAVIR_TRANSPORT_AND_METABOLISM	0.69	0.83	1.00	0.91	0.86	0.858
REACTOME_AMINE_LIGAND_BINDING_RECEPTORS	1.00	0.84	0.94	0.56	0.96	0.86
KEGG_NON_HOMOLOGOUS_END_JOINING	0.82	0.98	0.96	0.68	0.86	0.86
REACTOME_OTHER_SEMAPHORIN_INTERACTIONS	0.90	0.99	0.95	0.89	0.58	0.862
REACTOME_SEMA3A_PAK_DEPENDENT_AXON_REPULSION	1.00	0.99	1.00	0.65	0.67	0.862
BIOCARTA_SHH_PATHWAY	0.96	0.77	1.00	0.81	0.77	0.862
REACTOME_NEP_NS2_INTERACTS_WITH_THE_CELLULAR_EXPORT_MACHINERY	0.98	0.78	1.00	0.65	0.91	0.864
PID_EPHRINBREVPATHWAY	1.00	0.41	1.00	0.97	0.94	0.864
REACTOME_ACYL_CHAIN_REMODELLING_OF_PG	1.00	0.99	1.00	0.97	0.36	0.864
BIOCARTA_RHO_PATHWAY	0.93	0.91	0.94	0.77	0.77	0.864
PID_INTEGRIN4_PATHWAY	1.00	0.80	1.00	0.76	0.76	0.864
REACTOME_BETA_DEFENSINS	1.00	0.83	1.00	1.00	0.49	0.864
PID_CDC42_PATHWAY	0.96	0.89	0.94	0.74	0.80	0.866
KEGG_MISMATCH_REPAIR	0.89	0.98	0.68	0.89	0.89	0.866
REACTOME_RNA_POL_I_RNA_POL_III_AND_MITOCHONDRIAL_TRANSCRIPTION	1.00	0.34	1.00	1.00	1.00	0.868
PID_THROMBIN_PAR4_PATHWAY	0.94	0.95	0.66	0.90	0.89	0.868
SIG_CHEMOTAXIS	0.94	0.86	1.00	0.78	0.77	0.87
REACTOME_P75NTR_RECRUITS_SIGNALLING_COMPLEXES	1.00	0.62	0.98	0.87	0.89	0.872
PID_WNT_CANONICAL_PATHWAY	0.94	0.98	0.96	1.00	0.48	0.872
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	1.00	0.75	1.00	0.94	0.68	0.874
REACTOME_TANDEM_PORE_DOMAIN_POTASSIUM_CHANNELS	1.00	0.99	1.00	0.89	0.49	0.874
KEGG_RETINOL_METABOLISM	0.99	0.98	1.00	0.90	0.50	0.874
REACTOME_SYNTHESIS_OF_VERY_LONG_CHAIN_FATTY_ACYL_COAS	0.88	0.99	0.96	0.88	0.66	0.874
BIOCARTA_BCR_PATHWAY	0.94	1.00	0.74	0.84	0.86	0.876
BIOCARTA_FAS_PATHWAY	0.99	1.00	1.00	0.55	0.84	0.876
REACTOME_JNK_C_JUN_KINASES_PHOSPHORYLATION_AND_ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1	0.98	0.58	0.96	0.96	0.91	0.878
KEGG_GRAFT_VERSUS_HOST_DISEASE	1.00	1.00	1.00	0.91	0.49	0.88
REACTOME_SHC_MEDIATED_CASCADE	1.00	1.00	0.99	0.55	0.86	0.88
REACTOME_REMOVAL_OF_THE_FLAP_INTERMEDIATE_FROM_THE_C_STRAND	1.00	0.99	1.00	0.96	0.45	0.88
REACTOME_RNA_POL_III_TRANSCRIPTION_INITIATION_FROM_TYPE_2_PROMOTER	1.00	0.60	0.86	0.96	0.98	0.88
REACTOME_NETRIN1_SIGNALING	0.98	0.59	0.99	0.89	0.95	0.88
BIOCARTA_D4GDI_PATHWAY	1.00	1.00	1.00	0.88	0.52	0.88
REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION	1.00	0.99	0.84	0.64	0.94	0.882
BIOCARTA_ARAP_PATHWAY	1.00	0.77	1.00	0.79	0.86	0.884
BIOCARTA_FIBRINOLYSIS_PATHWAY	0.87	0.85	0.96	0.92	0.82	0.884
BIOCARTA_DREAM_PATHWAY	1.00	0.99	1.00	0.54	0.89	0.884
REACTOME_FGFR4_LIGAND_BINDING_AND_ACTIVATION	1.00	0.98	1.00	0.64	0.80	0.884
REACTOME_EXTENSION_OF_TELOMERES	0.68	0.95	1.00	0.92	0.88	0.886
REACTOME_CS_DS_DEGRADATION	0.90	0.83	0.93	0.88	0.89	0.886
KEGG_SULFUR_METABOLISM	0.83	0.98	1.00	1.00	0.62	0.886
REACTOME_SIGNALING_BY_NOTCH3	1.00	0.97	1.00	0.97	0.50	0.888
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	1.00	0.99	1.00	0.75	0.71	0.89
REACTOME_ACTIVATED_POINT_MUTANTS_OF_FGFR2	0.99	0.99	0.97	0.61	0.89	0.89
REACTOME_PEPTIDE_HORMONE_BIOSYNTHESIS	0.65	0.98	0.95	0.98	0.89	0.89
REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS	0.94	0.97	1.00	1.00	0.54	0.89
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	1.00	0.52	1.00	0.93	1.00	0.89
REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE	1.00	0.72	0.97	0.77	1.00	0.892
REACTOME_RNA_POL_III_TRANSCRIPTION_TERMINATION	1.00	0.87	0.98	0.63	0.98	0.892
REACTOME_HS_GAG_BIOSYNTHESIS	0.98	1.00	1.00	0.51	0.97	0.892
REACTOME_AMYLOIDS	1.00	1.00	1.00	0.79	0.67	0.892
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_EARLY_ENDOSOME_MEMBRANE	0.96	0.81	1.00	0.84	0.86	0.894
PID_IL1PATHWAY	0.98	0.86	1.00	0.66	0.97	0.894
REACTOME_SIGNALING_BY_NOTCH4	1.00	0.98	1.00	0.98	0.52	0.896
REACTOME_VIRAL_MESSENGER_RNA_SYNTHESIS	1.00	0.84	0.85	0.90	0.89	0.896
REACTOME_RNA_POL_III_TRANSCRIPTION	1.00	0.82	0.97	0.84	0.86	0.898
REACTOME_CYTOSOLIC_SULFONATION_OF_SMALL_MOLECULES	1.00	1.00	1.00	1.00	0.49	0.898
BIOCARTA_ALK_PATHWAY	0.98	0.93	0.90	0.90	0.78	0.898
KEGG_ECM_RECEPTOR_INTERACTION	1.00	0.53	1.00	0.99	0.97	0.898
REACTOME_GPCR_LIGAND_BINDING	0.78	0.75	1.00	1.00	0.97	0.9
PID_NCADHERINPATHWAY	0.99	0.78	0.96	0.82	0.96	0.902
REACTOME_RNA_POL_I_TRANSCRIPTION	1.00	0.55	1.00	1.00	0.96	0.902
BIOCARTA_CDC42RAC_PATHWAY	0.96	0.99	0.97	0.96	0.64	0.904
REACTOME_SEMA3A_PLEXIN_REPULSION_SIGNALING_BY_INHIBITING_INTEGRIN_ADHESION	0.98	0.98	1.00	0.92	0.64	0.904
REACTOME_OPSINS	0.99	0.85	1.00	1.00	0.68	0.904
REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_LAGGING_STRAND	1.00	1.00	1.00	0.89	0.63	0.904
BIOCARTA_RANKL_PATHWAY	1.00	0.64	1.00	0.99	0.89	0.904
BIOCARTA_EIF_PATHWAY	1.00	0.76	1.00	0.88	0.89	0.906
BIOCARTA_SARS_PATHWAY	1.00	0.71	1.00	0.98	0.84	0.906
REACTOME_ACTIVATION_OF_RAC	1.00	0.95	0.95	0.96	0.68	0.908
BIOCARTA_CACAM_PATHWAY	0.82	0.95	0.96	0.93	0.89	0.91
REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC	0.99	0.97	0.97	0.86	0.76	0.91
REACTOME_PLATELET_CALCIUM_HOMEOSTASIS	0.94	0.98	0.97	0.89	0.77	0.91
REACTOME_HS_GAG_DEGRADATION	1.00	0.83	1.00	0.84	0.89	0.912
BIOCARTA_SALMONELLA_PATHWAY	1.00	1.00	1.00	0.96	0.62	0.916
KEGG_TYPE_I_DIABETES_MELLITUS	1.00	0.97	1.00	1.00	0.61	0.916
REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_PDH_COMPLEX	0.99	0.81	1.00	0.92	0.87	0.918
BIOCARTA_EXTRINSIC_PATHWAY	0.94	0.99	1.00	0.89	0.77	0.918
REACTOME_TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX	0.95	0.78	0.96	0.97	0.94	0.92
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS	1.00	0.99	1.00	0.98	0.64	0.922
KEGG_DRUG_METABOLISM_CYTOCHROME_P450	1.00	1.00	1.00	1.00	0.61	0.922
ST_WNT_CA2_CYCLIC_GMP_PATHWAY	1.00	0.78	0.95	0.96	0.94	0.926
KEGG_NUCLEOTIDE_EXCISION_REPAIR	0.93	0.93	0.81	0.99	0.97	0.926
REACTOME_P2Y_RECEPTORS	1.00	0.99	1.00	1.00	0.66	0.93
BIOCARTA_ACTINY_PATHWAY	1.00	0.98	1.00	0.92	0.76	0.932
BIOCARTA_RAB_PATHWAY	1.00	0.99	1.00	0.96	0.71	0.932
REACTOME_GLYCOPROTEIN_HORMONES	0.98	1.00	1.00	0.98	0.72	0.936
REACTOME_SIGNAL_ATTENUATION	1.00	0.99	1.00	0.98	0.71	0.936
BIOCARTA_PROTEASOME_PATHWAY	1.00	0.73	1.00	0.97	0.98	0.936
BIOCARTA_AMI_PATHWAY	0.82	1.00	1.00	0.96	0.90	0.936
REACTOME_CLASS_C_3_METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS	1.00	1.00	1.00	0.93	0.76	0.938
REACTOME_XENOBIOTICS	1.00	0.83	1.00	1.00	0.86	0.938
REACTOME_SEROTONIN_RECEPTORS	0.94	0.99	0.96	0.92	0.89	0.94
REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES	0.98	0.90	0.98	0.88	0.96	0.94
KEGG_STEROID_HORMONE_BIOSYNTHESIS	0.98	0.93	1.00	0.98	0.81	0.94
REACTOME_COMMON_PATHWAY	1.00	0.99	1.00	0.93	0.78	0.94
REACTOME_METABOLISM_OF_POLYAMINES	1.00	0.95	1.00	0.85	0.90	0.94
REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT	1.00	0.93	1.00	1.00	0.78	0.942
BIOCARTA_PLATELETAPP_PATHWAY	1.00	0.99	1.00	0.98	0.74	0.942
REACTOME_RIP_MEDIATED_NFKB_ACTIVATION_VIA_DAI	1.00	0.95	0.98	0.88	0.92	0.946
REACTOME_SOS_MEDIATED_SIGNALLING	1.00	0.87	0.98	0.88	1.00	0.946
REACTOME_RNA_POL_I_PROMOTER_OPENING	1.00	0.79	1.00	1.00	0.95	0.948
REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES	1.00	0.87	1.00	0.97	0.91	0.95
REACTOME_ENDOGENOUS_STEROLS	1.00	0.94	1.00	1.00	0.81	0.95
REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE	1.00	0.83	0.99	1.00	0.93	0.95
BIOCARTA_ACE2_PATHWAY	1.00	0.99	1.00	0.90	0.86	0.95
REACTOME_RNA_POL_III_CHAIN_ELONGATION	1.00	0.83	1.00	0.96	0.96	0.95
REACTOME_FGFR2C_LIGAND_BINDING_AND_ACTIVATION	1.00	0.98	1.00	0.96	0.81	0.95
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	1.00	1.00	1.00	1.00	0.78	0.956
REACTOME_TELOMERE_MAINTENANCE	0.98	1.00	1.00	1.00	0.80	0.956
REACTOME_CASPASE_MEDIATED_CLEAVAGE_OF_CYTOSKELETAL_PROTEINS	1.00	0.98	1.00	1.00	0.81	0.958
REACTOME_ION_CHANNEL_TRANSPORT	1.00	0.91	0.97	0.97	0.95	0.96
REACTOME_LIGAND_GATED_ION_CHANNEL_TRANSPORT	0.99	0.99	0.98	0.98	0.86	0.96
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	1.00	0.86	1.00	1.00	0.94	0.96
KEGG_DNA_REPLICATION	1.00	0.87	1.00	0.98	0.95	0.96
SIG_REGULATION_OF_THE_ACTIN_CYTOSKELETON_BY_RHO_GTPASES	1.00	0.88	1.00	0.97	0.96	0.962
REACTOME_POL_SWITCHING	1.00	0.99	1.00	0.99	0.83	0.962
REACTOME_LAGGING_STRAND_SYNTHESIS	1.00	0.99	1.00	0.97	0.86	0.964
REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE	0.98	1.00	1.00	1.00	0.84	0.964
REACTOME_PACKAGING_OF_TELOMERE_ENDS	1.00	1.00	1.00	1.00	0.84	0.968
REACTOME_NUCLEOTIDE_LIKE_PURINERGIC_RECEPTORS	1.00	0.99	1.00	0.99	0.86	0.968
REACTOME_PRESYNAPTIC_NICOTINIC_ACETYLCHOLINE_RECEPTORS	1.00	0.99	1.00	1.00	0.86	0.97
REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES	1.00	0.91	1.00	0.99	0.95	0.97
REACTOME_COLLAGEN_FORMATION	1.00	0.90	1.00	0.97	0.99	0.972
REACTOME_REPAIR_SYNTHESIS_FOR_GAP_FILLING_BY_DNA_POL_IN_TC_NER	1.00	1.00	1.00	1.00	0.86	0.972
REACTOME_ACETYLCHOLINE_BINDING_AND_DOWNSTREAM_EVENTS	1.00	0.98	1.00	1.00	0.89	0.974
BIOCARTA_INTRINSIC_PATHWAY	0.98	1.00	0.98	0.98	0.94	0.976
REACTOME_GLOBAL_GENOMIC_NER_GG_NER	0.94	1.00	0.98	1.00	0.96	0.976
REACTOME_GABA_A_RECEPTOR_ACTIVATION	1.00	0.99	1.00	1.00	0.90	0.978
REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE	1.00	1.00	1.00	1.00	0.89	0.978
REACTOME_INTRINSIC_PATHWAY	1.00	0.99	1.00	1.00	0.90	0.978
REACTOME_GLUCURONIDATION	1.00	0.95	1.00	0.99	0.96	0.98
REACTOME_TRAF6_MEDIATED_INDUCTION_OF_TAK1_COMPLEX	0.96	1.00	0.97	1.00	0.98	0.982
