Gene Set	Basal	Her2	LumA	LumB	Average p-value
REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR	0.26	0.99	0.26	0.89	0.6
PID_INTEGRIN_A9B1_PATHWAY	0.68	0.24	0.70	0.78	0.6
PID_SYNDECAN_3_PATHWAY	0.39	0.98	0.66	0.38	0.6025
REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE	0.33	0.87	0.97	0.24	0.6025
KEGG_RIBOSOME	0.90	0.55	0.71	0.25	0.6025
REACTOME_CALNEXIN_CALRETICULIN_CYCLE	0.56	0.82	0.06	0.98	0.605
KEGG_VIRAL_MYOCARDITIS	0.64	0.78	0.69	0.31	0.605
BIOCARTA_EXTRINSIC_PATHWAY	0.79	0.21	0.85	0.57	0.605
SA_B_CELL_RECEPTOR_COMPLEXES	1.00	1.00	0.00	0.43	0.6075
REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR	0.61	0.09	0.88	0.85	0.6075
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	0.97	0.69	0.55	0.23	0.61
KEGG_STEROID_HORMONE_BIOSYNTHESIS	0.54	0.68	0.69	0.53	0.61
BIOCARTA_ALK_PATHWAY	0.84	0.46	0.18	0.96	0.61
PID_INTEGRIN_CS_PATHWAY	0.83	0.85	0.23	0.53	0.61
REACTOME_PPARA_ACTIVATES_GENE_EXPRESSION	0.82	0.52	0.60	0.51	0.6125
REACTOME_MEMBRANE_TRAFFICKING	0.84	0.38	0.74	0.49	0.6125
PID_SYNDECAN_1_PATHWAY	1.00	0.32	0.57	0.56	0.6125
BIOCARTA_COMP_PATHWAY	0.44	0.64	0.73	0.64	0.6125
REACTOME_INFLUENZA_LIFE_CYCLE	0.78	0.73	0.71	0.24	0.615
PID_PRLSIGNALINGEVENTSPATHWAY	0.80	0.57	0.54	0.55	0.615
KEGG_GAP_JUNCTION	0.99	0.58	0.23	0.66	0.615
REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE	0.41	0.58	0.70	0.78	0.6175
REACTOME_CA_DEPENDENT_EVENTS	0.77	0.42	0.62	0.66	0.6175
REACTOME_PHOSPHORYLATION_OF_THE_APC_C	0.63	0.85	0.57	0.43	0.62
PID_HDAC_CLASSI_PATHWAY	0.71	0.34	0.89	0.54	0.62
REACTOME_HIV_LIFE_CYCLE	0.52	0.67	0.53	0.76	0.62
REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS	0.71	0.96	0.75	0.06	0.62
REACTOME_RNA_POL_II_TRANSCRIPTION	0.17	0.50	0.88	0.93	0.62
REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM	0.34	0.34	0.96	0.84	0.62
KEGG_HOMOLOGOUS_RECOMBINATION	0.64	0.90	0.47	0.48	0.6225
BIOCARTA_LECTIN_PATHWAY	0.43	0.67	0.52	0.87	0.6225
REACTOME_REGULATION_OF_RHEB_GTPASE_ACTIVITY_BY_AMPK	0.44	0.75	0.34	0.96	0.6225
REACTOME_INFLUENZA_VIRAL_RNA_TRANSCRIPTION_AND_REPLICATION	0.93	0.55	0.79	0.23	0.625
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	0.64	0.83	0.19	0.84	0.625
REACTOME_SPHINGOLIPID_METABOLISM	0.61	0.25	0.88	0.76	0.625
ST_JAK_STAT_PATHWAY	0.82	0.92	0.01	0.75	0.625
REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY	0.94	0.33	0.63	0.61	0.6275
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION	0.27	0.99	0.33	0.92	0.6275
ST_WNT_BETA_CATENIN_PATHWAY	0.46	0.97	0.70	0.39	0.63
KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM	0.67	0.97	0.79	0.10	0.6325
REACTOME_EGFR_DOWNREGULATION	0.75	0.68	0.32	0.78	0.6325
REACTOME_CELL_JUNCTION_ORGANIZATION	0.93	0.93	0.13	0.54	0.6325
REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK	0.02	0.86	0.99	0.66	0.6325
REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS	0.65	0.85	0.40	0.63	0.6325
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	0.35	0.90	0.64	0.65	0.635
REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES	0.95	0.28	0.89	0.42	0.635
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	0.92	0.27	0.81	0.54	0.635
REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE	0.69	0.74	0.91	0.20	0.635
REACTOME_AMYLOIDS	0.60	0.58	0.89	0.47	0.635
REACTOME_DCC_MEDIATED_ATTRACTIVE_SIGNALING	0.39	0.98	0.64	0.54	0.6375
REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM	0.55	0.71	0.89	0.41	0.64
REACTOME_DSCAM_INTERACTIONS	0.57	0.89	0.81	0.29	0.64
REACTOME_INHIBITION_OF_REPLICATION_INITIATION_OF_DAMAGED_DNA_BY_RB1_E2F1	0.90	0.69	0.64	0.34	0.6425
REACTOME_RECYCLING_PATHWAY_OF_L1	0.83	0.34	0.57	0.83	0.6425
PID_NFKAPPABCANONICALPATHWAY	0.66	0.64	0.29	0.98	0.6425
BIOCARTA_EIF_PATHWAY	0.52	0.40	0.67	0.98	0.6425
PID_TNFPATHWAY	0.91	0.83	0.04	0.80	0.645
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	0.76	0.85	0.70	0.28	0.6475
REACTOME_MUSCLE_CONTRACTION	0.79	0.28	0.55	0.97	0.6475
REACTOME_RNA_POL_I_TRANSCRIPTION	0.21	0.58	0.84	0.96	0.6475
REACTOME_MAP_KINASE_ACTIVATION_IN_TLR_CASCADE	0.34	0.85	0.73	0.67	0.6475
REACTOME_PEROXISOMAL_LIPID_METABOLISM	0.43	0.71	0.88	0.57	0.6475
PID_HNF3APATHWAY	0.95	0.78	0.69	0.18	0.65
BIOCARTA_INTRINSIC_PATHWAY	0.90	0.02	0.97	0.71	0.65
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	0.56	0.61	0.57	0.87	0.6525
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	0.77	0.71	0.70	0.43	0.6525
PID_RHODOPSIN_PATHWAY	0.58	0.43	0.62	0.98	0.6525
REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK	0.80	0.67	0.17	0.98	0.655
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	0.84	0.93	0.84	0.01	0.655
REACTOME_THE_NLRP3_INFLAMMASOME	0.93	0.40	0.55	0.75	0.6575
BIOCARTA_PLATELETAPP_PATHWAY	0.86	0.57	0.55	0.65	0.6575
KEGG_PARKINSONS_DISEASE	0.91	0.65	0.61	0.47	0.66
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_EARLY_ENDOSOME_MEMBRANE	0.68	0.83	0.30	0.83	0.66
BIOCARTA_MONOCYTE_PATHWAY	0.94	0.08	0.82	0.80	0.66
PID_FOXOPATHWAY	0.12	1.00	0.73	0.79	0.66
REACTOME_PLC_BETA_MEDIATED_EVENTS	0.17	0.68	0.99	0.81	0.6625
REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE	0.93	0.07	0.92	0.73	0.6625
REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES	0.92	0.39	0.67	0.67	0.6625
REACTOME_RNA_POL_I_TRANSCRIPTION_TERMINATION	0.51	0.98	0.54	0.62	0.6625
BIOCARTA_41BB_PATHWAY	0.80	0.91	0.00	0.94	0.6625
REACTOME_UNBLOCKING_OF_NMDA_RECEPTOR_GLUTAMATE_BINDING_AND_ACTIVATION	0.05	1.00	0.99	0.62	0.665
KEGG_SPLICEOSOME	0.44	0.96	0.40	0.86	0.665
PID_CONE_PATHWAY	0.64	0.36	0.67	1.00	0.6675
PID_P38ALPHABETAPATHWAY	0.78	0.46	0.70	0.73	0.6675
REACTOME_INSULIN_SYNTHESIS_AND_PROCESSING	0.64	0.35	0.85	0.84	0.67
REACTOME_LATE_PHASE_OF_HIV_LIFE_CYCLE	0.56	0.51	0.69	0.92	0.67
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	0.56	0.76	0.70	0.66	0.67
PID_SYNDECAN_2_PATHWAY	0.68	0.67	0.70	0.63	0.67
REACTOME_CELL_CELL_JUNCTION_ORGANIZATION	0.93	0.71	0.14	0.90	0.67
REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS	0.76	0.87	0.51	0.54	0.67
REACTOME_NEP_NS2_INTERACTS_WITH_THE_CELLULAR_EXPORT_MACHINERY	0.65	0.74	0.68	0.62	0.6725
ST_GA12_PATHWAY	0.43	0.71	0.60	0.95	0.6725
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_ACTIVITY_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	0.71	0.71	0.29	0.98	0.6725
BIOCARTA_HIVNEF_PATHWAY	0.76	0.80	0.16	0.97	0.6725
PID_ERA_GENOMIC_PATHWAY	0.34	0.53	0.99	0.83	0.6725
REACTOME_HOMOLOGOUS_RECOMBINATION_REPAIR_OF_REPLICATION_INDEPENDENT_DOUBLE_STRAND_BREAKS	0.50	0.85	1.00	0.35	0.675
REACTOME_HIV_INFECTION	0.88	0.70	0.74	0.39	0.6775
REACTOME_DOWNREGULATION_OF_ERBB2_ERBB3_SIGNALING	0.57	0.85	0.72	0.57	0.6775
REACTOME_MITOTIC_PROMETAPHASE	0.53	0.56	0.84	0.78	0.6775
REACTOME_FATTY_ACID_TRIACYLGLYCEROL_AND_KETONE_BODY_METABOLISM	0.34	0.68	0.88	0.82	0.68
KEGG_RNA_DEGRADATION	0.61	0.75	0.90	0.46	0.68
BIOCARTA_GRANULOCYTES_PATHWAY	0.71	0.51	0.60	0.91	0.6825
REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE	0.50	0.69	0.62	0.92	0.6825
REACTOME_OPIOID_SIGNALLING	0.83	0.83	0.19	0.88	0.6825
REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS	0.80	0.99	0.89	0.05	0.6825
BIOCARTA_NO1_PATHWAY	0.95	0.74	0.73	0.33	0.6875
PID_AR_TF_PATHWAY	0.58	0.90	0.94	0.33	0.6875
REACTOME_ROLE_OF_SECOND_MESSENGERS_IN_NETRIN1_SIGNALING	0.67	0.92	0.92	0.24	0.6875
PID_ATM_PATHWAY	0.78	0.13	0.98	0.87	0.69
KEGG_BETA_ALANINE_METABOLISM	0.70	0.94	0.83	0.29	0.69
REACTOME_MEIOTIC_SYNAPSIS	0.98	0.99	0.55	0.24	0.69
REACTOME_METABOLISM_OF_RNA	0.60	0.94	0.46	0.77	0.6925
PID_LPA4_PATHWAY	0.44	0.67	0.79	0.87	0.6925
REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_EXPRESSION	0.91	0.46	0.44	0.97	0.695
REACTOME_ADENYLATE_CYCLASE_ACTIVATING_PATHWAY	0.79	0.87	0.99	0.13	0.695
KEGG_MISMATCH_REPAIR	0.65	0.98	0.76	0.39	0.695
REACTOME_OPSINS	0.99	0.40	0.66	0.73	0.695
PID_ILK_PATHWAY	0.19	0.97	0.89	0.74	0.6975
REACTOME_G0_AND_EARLY_G1	0.52	0.73	0.56	0.98	0.6975
BIOCARTA_BARRESTIN_PATHWAY	0.96	0.94	0.09	0.80	0.6975
REACTOME_IL_7_SIGNALING	0.56	0.87	0.52	0.84	0.6975
KEGG_PENTOSE_PHOSPHATE_PATHWAY	0.43	0.85	0.88	0.64	0.7
REACTOME_GRB2_SOS_PROVIDES_LINKAGE_TO_MAPK_SIGNALING_FOR_INTERGRINS_	0.78	0.07	0.95	1.00	0.7
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	0.88	0.96	0.59	0.38	0.7025
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION	0.74	0.67	0.87	0.53	0.7025
REACTOME_DAG_AND_IP3_SIGNALING	0.36	0.78	0.80	0.87	0.7025
REACTOME_SEMAPHORIN_INTERACTIONS	0.98	0.83	0.16	0.85	0.705
REACTOME_NEF_MEDIATED_DOWNREGULATION_OF_MHC_CLASS_I_COMPLEX_CELL_SURFACE_EXPRESSION	0.20	0.78	0.94	0.90	0.705
REACTOME_CELL_CYCLE_MITOTIC	0.92	0.45	0.64	0.81	0.705
KEGG_ENDOCYTOSIS	0.86	0.58	0.74	0.64	0.705
PID_UPA_UPAR_PATHWAY	0.22	0.71	0.94	0.96	0.7075
REACTOME_GLYCOLYSIS	0.75	0.63	0.70	0.75	0.7075
BIOCARTA_CCR3_PATHWAY	0.99	0.40	0.55	0.89	0.7075
REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS	0.89	0.76	0.92	0.26	0.7075
REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE	0.74	0.81	0.41	0.89	0.7125
PID_AMB2_NEUTROPHILS_PATHWAY	0.46	0.84	0.80	0.76	0.715
BIOCARTA_ACE2_PATHWAY	0.63	0.60	0.66	0.98	0.7175
REACTOME_INFLAMMASOMES	0.82	0.65	0.83	0.57	0.7175
REACTOME_KINESINS	0.11	0.82	0.95	1.00	0.72
KEGG_LONG_TERM_POTENTIATION	0.64	0.80	0.60	0.85	0.7225
REACTOME_SPHINGOLIPID_DE_NOVO_BIOSYNTHESIS	0.76	0.70	0.70	0.73	0.7225
REACTOME_SIGNAL_TRANSDUCTION_BY_L1	0.99	0.25	0.94	0.73	0.7275
REACTOME_RNA_POL_I_RNA_POL_III_AND_MITOCHONDRIAL_TRANSCRIPTION	0.36	0.92	0.65	0.98	0.7275
REACTOME_SYNTHESIS_OF_PE	0.81	0.62	0.76	0.75	0.735
PID_ENDOTHELINPATHWAY	0.95	0.55	0.50	0.96	0.74
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	0.59	0.52	0.98	0.87	0.74
REACTOME_METABOLISM_OF_MRNA	0.69	0.97	0.72	0.60	0.745
REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS	0.99	1.00	0.97	0.02	0.745
REACTOME_IRAK1_RECRUITS_IKK_COMPLEX	0.62	0.57	0.82	0.97	0.745
REACTOME_TRANSLATION	0.86	0.73	0.59	0.81	0.7475
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	0.91	0.51	0.92	0.65	0.7475
PID_ATR_PATHWAY	0.87	0.94	0.70	0.49	0.75
REACTOME_INTRINSIC_PATHWAY	0.70	0.75	0.64	0.92	0.7525
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM	0.81	0.75	0.46	1.00	0.755
BIOCARTA_RHO_PATHWAY	0.94	0.61	0.56	0.92	0.7575
REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT	0.85	0.83	0.67	0.68	0.7575
BIOCARTA_PTC1_PATHWAY	0.64	0.85	0.64	0.91	0.76
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	0.22	0.86	0.98	1.00	0.765
REACTOME_3_UTR_MEDIATED_TRANSLATIONAL_REGULATION	0.89	0.63	0.88	0.66	0.765
REACTOME_INTERFERON_SIGNALING	0.93	0.90	0.75	0.50	0.77
REACTOME_ROLE_OF_DCC_IN_REGULATING_APOPTOSIS	0.38	0.78	0.97	0.96	0.7725
REACTOME_CREB_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_CAMKII	0.81	0.91	0.76	0.62	0.775
PID_AR_PATHWAY	0.25	0.90	0.99	0.97	0.7775
PID_CMYB_PATHWAY	0.54	0.89	0.71	0.97	0.7775
REACTOME_REGULATION_OF_THE_FANCONI_ANEMIA_PATHWAY	0.69	0.56	0.92	0.94	0.7775
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	0.91	0.80	0.70	0.70	0.7775
PID_NOTCH_PATHWAY	0.62	0.80	0.87	0.84	0.7825
KEGG_TIGHT_JUNCTION	0.82	0.82	0.59	0.92	0.7875
BIOCARTA_TGFB_PATHWAY	0.80	0.67	0.97	0.71	0.7875
REACTOME_RORA_ACTIVATES_CIRCADIAN_EXPRESSION	0.81	0.85	0.52	0.99	0.7925
REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK	0.98	0.46	0.98	0.76	0.795
PID_MYC_REPRESSPATHWAY	0.93	0.92	0.67	0.69	0.8025
PID_TELOMERASEPATHWAY	0.78	0.92	0.63	0.89	0.805
REACTOME_OTHER_SEMAPHORIN_INTERACTIONS	0.63	0.98	0.66	0.98	0.8125
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	0.79	0.85	1.00	0.61	0.8125
REACTOME_PYRIMIDINE_METABOLISM	0.75	1.00	0.54	0.97	0.815
BIOCARTA_BIOPEPTIDES_PATHWAY	1.00	0.78	0.70	0.81	0.8225
REACTOME_RAS_ACTIVATION_UOPN_CA2_INFUX_THROUGH_NMDA_RECEPTOR	0.80	0.89	0.87	0.75	0.8275
REACTOME_MRNA_PROCESSING	0.69	0.94	0.87	0.83	0.8325
REACTOME_RNA_POL_I_TRANSCRIPTION_INITIATION	0.54	0.99	0.85	0.98	0.84
REACTOME_CIRCADIAN_REPRESSION_OF_EXPRESSION_BY_REV_ERBA	0.99	0.75	0.66	0.98	0.845
PID_RHOA_PATHWAY	1.00	1.00	0.99	0.43	0.855
REACTOME_PLATELET_CALCIUM_HOMEOSTASIS	0.99	0.99	0.70	0.78	0.865
BIOCARTA_INTEGRIN_PATHWAY	0.97	0.93	0.61	0.96	0.8675
BIOCARTA_SKP2E2F_PATHWAY	0.96	0.78	0.92	0.91	0.8925
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_LATE_ENDOSOME_MEMBRANE	1.00	0.87	0.88	0.99	0.935
