Gene Set	Basal	Her2	LumA	LumB	Average p-value
REACTOME_FORMATION_OF_TRANSCRIPTION_COUPLED_NER_TC_NER_REPAIR_COMPLEX	1.00	0.90	1.00	1.00	0.975
PID_IL2_1PATHWAY	0.94	0.99	0.97	1.00	0.975
BIOCARTA_CDC42RAC_PATHWAY	0.98	0.93	1.00	0.99	0.975
BIOCARTA_RHO_PATHWAY	1.00	0.90	1.00	1.00	0.975
BIOCARTA_IGF1_PATHWAY	0.99	0.91	1.00	1.00	0.975
REACTOME_VITAMIN_B5_PANTOTHENATE_METABOLISM	1.00	0.93	1.00	0.97	0.975
REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK	1.00	0.97	0.99	0.94	0.975
KEGG_ALZHEIMERS_DISEASE	1.00	1.00	1.00	0.90	0.975
REACTOME_FORMATION_OF_THE_HIV1_EARLY_ELONGATION_COMPLEX	1.00	0.90	1.00	1.00	0.975
REACTOME_TRAF6_MEDIATED_NFKB_ACTIVATION	1.00	0.90	1.00	1.00	0.975
PID_ARF_3PATHWAY	0.98	0.98	0.96	0.99	0.9775
PID_PLK1_PATHWAY	1.00	1.00	1.00	0.91	0.9775
PID_RXR_VDR_PATHWAY	1.00	0.95	1.00	0.96	0.9775
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	1.00	0.91	1.00	1.00	0.9775
PID_CDC42_PATHWAY	1.00	0.92	1.00	0.99	0.9775
REACTOME_AUTODEGRADATION_OF_CDH1_BY_CDH1_APC_C	1.00	0.93	1.00	0.99	0.98
REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1	0.99	0.95	1.00	0.98	0.98
REACTOME_ABORTIVE_ELONGATION_OF_HIV1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT	1.00	0.92	1.00	1.00	0.98
BIOCARTA_EIF2_PATHWAY	1.00	0.95	1.00	0.97	0.98
REACTOME_MITOCHONDRIAL_TRNA_AMINOACYLATION	1.00	0.92	1.00	1.00	0.98
REACTOME_HIV_INFECTION	1.00	0.98	1.00	0.94	0.98
REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT	1.00	0.93	1.00	0.99	0.98
REACTOME_GLYCOSPHINGOLIPID_METABOLISM	0.97	1.00	1.00	0.95	0.98
SIG_BCR_SIGNALING_PATHWAY	0.98	1.00	1.00	0.94	0.98
REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION	1.00	0.94	1.00	0.99	0.9825
REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE	1.00	0.94	0.99	1.00	0.9825
REACTOME_METABOLISM_OF_PORPHYRINS	1.00	0.94	0.99	1.00	0.9825
PID_MYC_PATHWAY	0.99	0.98	0.96	1.00	0.9825
KEGG_NON_HOMOLOGOUS_END_JOINING	0.96	0.98	1.00	0.99	0.9825
REACTOME_ACTIVATION_OF_THE_AP1_FAMILY_OF_TRANSCRIPTION_FACTORS	1.00	0.93	1.00	1.00	0.9825
BIOCARTA_IL4_PATHWAY	1.00	0.94	0.99	1.00	0.9825
REACTOME_JNK_C_JUN_KINASES_PHOSPHORYLATION_AND_ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1	1.00	0.94	1.00	0.99	0.9825
BIOCARTA_MAPK_PATHWAY	0.95	1.00	1.00	0.98	0.9825
BIOCARTA_IL2RB_PATHWAY	1.00	1.00	0.99	0.94	0.9825
REACTOME_MITOTIC_M_M_G1_PHASES	1.00	0.98	0.95	1.00	0.9825
BIOCARTA_P27_PATHWAY	0.99	0.98	0.96	1.00	0.9825
REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	1.00	1.00	0.93	1.00	0.9825
REACTOME_MEMBRANE_BINDING_AND_TARGETTING_OF_GAG_PROTEINS	0.98	0.96	1.00	0.99	0.9825
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	1.00	0.97	0.97	0.99	0.9825
REACTOME_TRIGLYCERIDE_BIOSYNTHESIS	1.00	0.95	1.00	0.98	0.9825
REACTOME_REGULATED_PROTEOLYSIS_OF_P75NTR	1.00	0.99	0.96	0.99	0.985
REACTOME_COPI_MEDIATED_TRANSPORT	1.00	0.95	1.00	0.99	0.985
BIOCARTA_PTC1_PATHWAY	1.00	0.95	1.00	0.99	0.985
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS_	1.00	0.97	0.97	1.00	0.985
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_IN_EMT_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	0.95	1.00	0.99	1.00	0.985
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION	1.00	0.97	1.00	0.97	0.985
KEGG_BASAL_TRANSCRIPTION_FACTORS	0.99	0.95	1.00	1.00	0.985
REACTOME_METABOLISM_OF_POLYAMINES	1.00	0.94	1.00	1.00	0.985
REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER	0.98	1.00	0.98	0.98	0.985
BIOCARTA_LONGEVITY_PATHWAY	0.98	0.98	0.99	0.99	0.985
REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS	1.00	0.97	0.99	0.98	0.985
SIG_INSULIN_RECEPTOR_PATHWAY_IN_CARDIAC_MYOCYTES	1.00	1.00	0.97	0.97	0.985
SA_PTEN_PATHWAY	0.99	0.98	0.98	0.99	0.985
BIOCARTA_AKT_PATHWAY	1.00	0.95	1.00	1.00	0.9875
REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE	0.98	1.00	0.99	0.98	0.9875
BIOCARTA_EGF_PATHWAY	1.00	0.97	1.00	0.98	0.9875
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	0.98	1.00	0.98	0.99	0.9875
PID_SMAD2_3PATHWAY	1.00	0.97	0.99	0.99	0.9875
SA_B_CELL_RECEPTOR_COMPLEXES	0.98	0.97	1.00	1.00	0.9875
REACTOME_IRAK1_RECRUITS_IKK_COMPLEX	1.00	0.95	1.00	1.00	0.9875
PID_RANBP2PATHWAY	1.00	0.96	1.00	1.00	0.99
REACTOME_MEMBRANE_TRAFFICKING	0.99	0.99	0.98	1.00	0.99
REACTOME_TRANSCRIPTION_COUPLED_NER_TC_NER	1.00	0.97	1.00	0.99	0.99
PID_MAPKTRKPATHWAY	0.97	1.00	1.00	0.99	0.99
REACTOME_SIGNALING_BY_ROBO_RECEPTOR	0.99	0.98	1.00	0.99	0.99
REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX_	1.00	0.97	1.00	0.99	0.99
KEGG_BASE_EXCISION_REPAIR	1.00	0.97	1.00	0.99	0.99
REACTOME_NUCLEOTIDE_EXCISION_REPAIR	1.00	0.97	1.00	0.99	0.99
REACTOME_RNA_POL_II_TRANSCRIPTION	1.00	0.96	1.00	1.00	0.99
KEGG_RNA_DEGRADATION	1.00	1.00	1.00	0.96	0.99
BIOCARTA_PDGF_PATHWAY	1.00	0.97	1.00	0.99	0.99
BIOCARTA_CTCF_PATHWAY	0.97	1.00	1.00	0.99	0.99
ST_STAT3_PATHWAY	1.00	0.97	1.00	0.99	0.99
REACTOME_NEP_NS2_INTERACTS_WITH_THE_CELLULAR_EXPORT_MACHINERY	0.99	0.98	1.00	1.00	0.9925
ST_JNK_MAPK_PATHWAY	1.00	0.97	1.00	1.00	0.9925
REACTOME_SIGNALING_BY_CONSTITUTIVELY_ACTIVE_EGFR	0.99	0.98	1.00	1.00	0.9925
REACTOME_TRANSPORT_OF_RIBONUCLEOPROTEINS_INTO_THE_HOST_NUCLEUS	0.99	0.98	1.00	1.00	0.9925
REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC	0.99	0.98	1.00	1.00	0.9925
BIOCARTA_RAC1_PATHWAY	0.99	0.98	1.00	1.00	0.9925
REACTOME_SIGNALING_BY_HIPPO	0.99	0.98	1.00	1.00	0.9925
REACTOME_RNA_POL_II_TRANSCRIPTION_PRE_INITIATION_AND_PROMOTER_OPENING	1.00	0.97	1.00	1.00	0.9925
KEGG_N_GLYCAN_BIOSYNTHESIS	1.00	0.99	1.00	0.98	0.9925
REACTOME_TRAF6_MEDIATED_INDUCTION_OF_NFKB_AND_MAP_KINASES_UPON_TLR7_8_OR_9_ACTIVATION	0.99	0.99	1.00	0.99	0.9925
REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN	0.99	0.98	1.00	1.00	0.9925
PID_ARF6DOWNSTREAMPATHWAY	1.00	0.99	0.99	0.99	0.9925
REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM	1.00	0.98	1.00	0.99	0.9925
REACTOME_NFKB_AND_MAP_KINASES_ACTIVATION_MEDIATED_BY_TLR4_SIGNALING_REPERTOIRE	0.99	1.00	1.00	0.98	0.9925
REACTOME_GLOBAL_GENOMIC_NER_GG_NER	1.00	0.98	0.99	1.00	0.9925
REACTOME_PIP3_ACTIVATES_AKT_SIGNALING	0.99	0.98	1.00	1.00	0.9925
PID_LIS1PATHWAY	0.99	0.98	1.00	1.00	0.9925
SIG_CHEMOTAXIS	1.00	1.00	1.00	0.97	0.9925
REACTOME_TRANSPORT_OF_MATURE_MRNA_DERIVED_FROM_AN_INTRONLESS_TRANSCRIPT	0.99	0.98	1.00	1.00	0.9925
BIOCARTA_EIF_PATHWAY	1.00	0.97	1.00	1.00	0.9925
PID_FANCONI_PATHWAY	0.98	1.00	1.00	0.99	0.9925
BIOCARTA_IGF1MTOR_PATHWAY	1.00	0.98	1.00	1.00	0.995
REACTOME_LIGAND_GATED_ION_CHANNEL_TRANSPORT	0.99	1.00	0.99	1.00	0.995
BIOCARTA_HIF_PATHWAY	1.00	0.98	1.00	1.00	0.995
REACTOME_ELONGATION_ARREST_AND_RECOVERY	1.00	0.98	1.00	1.00	0.995
REACTOME_TRNA_AMINOACYLATION	1.00	0.98	1.00	1.00	0.995
REACTOME_FORMATION_OF_THE_TERNARY_COMPLEX_AND_SUBSEQUENTLY_THE_43S_COMPLEX	1.00	1.00	1.00	0.98	0.995
REACTOME_MRNA_PROCESSING	1.00	1.00	0.98	1.00	0.995
REACTOME_DNA_REPAIR	1.00	0.99	0.99	1.00	0.995
REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION	1.00	0.98	1.00	1.00	0.995
REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS	1.00	0.98	1.00	1.00	0.995
REACTOME_PI3K_EVENTS_IN_ERBB4_SIGNALING	1.00	1.00	1.00	0.98	0.995
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	1.00	1.00	1.00	0.98	0.995
REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY	0.99	1.00	0.99	1.00	0.995
REACTOME_ENOS_ACTIVATION_AND_REGULATION	1.00	0.98	1.00	1.00	0.995
REACTOME_MAP_KINASE_ACTIVATION_IN_TLR_CASCADE	1.00	1.00	1.00	0.98	0.995
REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B	1.00	0.98	1.00	1.00	0.995
REACTOME_APC_CDC20_MEDIATED_DEGRADATION_OF_NEK2A	1.00	0.98	1.00	1.00	0.995
REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA	1.00	0.98	1.00	1.00	0.995
ST_P38_MAPK_PATHWAY	1.00	1.00	1.00	0.98	0.995
KEGG_PROPANOATE_METABOLISM	1.00	0.98	1.00	1.00	0.995
BIOCARTA_PROTEASOME_PATHWAY	1.00	1.00	1.00	0.98	0.995
BIOCARTA_IL6_PATHWAY	1.00	0.98	1.00	1.00	0.995
PID_RHOA_PATHWAY	1.00	1.00	1.00	0.98	0.995
REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT	1.00	0.98	1.00	1.00	0.995
REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM	1.00	1.00	1.00	0.98	0.995
REACTOME_METABOLISM_OF_MRNA	1.00	1.00	1.00	0.99	0.9975
PID_ATM_PATHWAY	1.00	1.00	1.00	0.99	0.9975
REACTOME_METABOLISM_OF_NON_CODING_RNA	1.00	1.00	1.00	0.99	0.9975
REACTOME_DNA_REPLICATION	1.00	1.00	1.00	0.99	0.9975
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	0.99	1.00	1.00	1.00	0.9975
PID_WNT_NONCANONICAL_PATHWAY	0.99	1.00	1.00	1.00	0.9975
REACTOME_RNA_POL_III_TRANSCRIPTION	1.00	1.00	1.00	0.99	0.9975
REACTOME_EGFR_DOWNREGULATION	0.99	1.00	1.00	1.00	0.9975
REACTOME_SIGNALING_BY_BMP	0.99	1.00	1.00	1.00	0.9975
REACTOME_MRNA_SPLICING_MINOR_PATHWAY	1.00	1.00	1.00	0.99	0.9975
ST_ERK1_ERK2_MAPK_PATHWAY	1.00	1.00	1.00	0.99	0.9975
BIOCARTA_P38MAPK_PATHWAY	1.00	1.00	1.00	0.99	0.9975
REACTOME_PEPTIDE_CHAIN_ELONGATION	1.00	0.99	1.00	1.00	0.9975
BIOCARTA_ECM_PATHWAY	0.99	1.00	1.00	1.00	0.9975
REACTOME_RNA_POL_I_RNA_POL_III_AND_MITOCHONDRIAL_TRANSCRIPTION	1.00	0.99	1.00	1.00	0.9975
BIOCARTA_HCMV_PATHWAY	0.99	1.00	1.00	1.00	0.9975
BIOCARTA_RAS_PATHWAY	0.99	1.00	1.00	1.00	0.9975
BIOCARTA_EIF4_PATHWAY	0.99	1.00	1.00	1.00	0.9975
REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY	1.00	1.00	1.00	0.99	0.9975
BIOCARTA_TFF_PATHWAY	0.99	1.00	1.00	1.00	0.9975
REACTOME_RNA_POL_III_TRANSCRIPTION_INITIATION_FROM_TYPE_2_PROMOTER	0.99	1.00	1.00	1.00	0.9975
SA_G2_AND_M_PHASES	1.00	0.99	1.00	1.00	0.9975
KEGG_NOTCH_SIGNALING_PATHWAY	1.00	1.00	1.00	0.99	0.9975
REACTOME_INFLUENZA_LIFE_CYCLE	1.00	1.00	1.00	1.00	1.0
REACTOME_INFLUENZA_VIRAL_RNA_TRANSCRIPTION_AND_REPLICATION	1.00	1.00	1.00	1.00	1.0
REACTOME_MRNA_3_END_PROCESSING	1.00	1.00	1.00	1.00	1.0
BIOCARTA_CD40_PATHWAY	1.00	1.00	1.00	1.00	1.0
PID_MYC_ACTIVPATHWAY	1.00	1.00	1.00	1.00	1.0
REACTOME_RNA_POL_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER	1.00	1.00	1.00	1.00	1.0
REACTOME_DEADENYLATION_OF_MRNA	1.00	1.00	1.00	1.00	1.0
REACTOME_LATE_PHASE_OF_HIV_LIFE_CYCLE	1.00	1.00	1.00	1.00	1.0
REACTOME_TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX	1.00	1.00	1.00	1.00	1.0
REACTOME_CLEAVAGE_OF_GROWING_TRANSCRIPT_IN_THE_TERMINATION_REGION_	1.00	1.00	1.00	1.00	1.0
REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE	1.00	1.00	1.00	1.00	1.0
REACTOME_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT	1.00	1.00	1.00	1.00	1.0
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S	1.00	1.00	1.00	1.00	1.0
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	1.00	1.00	1.00	1.00	1.0
PID_P38_MKK3_6PATHWAY	1.00	1.00	1.00	1.00	1.0
KEGG_NUCLEOTIDE_EXCISION_REPAIR	1.00	1.00	1.00	1.00	1.0
REACTOME_HIV_LIFE_CYCLE	1.00	1.00	1.00	1.00	1.0
REACTOME_TRANSLATION	1.00	1.00	1.00	1.00	1.0
REACTOME_NONSENSE_MEDIATED_DECAY_ENHANCED_BY_THE_EXON_JUNCTION_COMPLEX	1.00	1.00	1.00	1.00	1.0
PID_TGFBRPATHWAY	1.00	1.00	1.00	1.00	1.0
REACTOME_METABOLISM_OF_RNA	1.00	1.00	1.00	1.00	1.0
REACTOME_MITOTIC_PROMETAPHASE	1.00	1.00	1.00	1.00	1.0
PID_ERBB1_DOWNSTREAM_PATHWAY	1.00	1.00	1.00	1.00	1.0
REACTOME_RNA_POL_III_TRANSCRIPTION_TERMINATION	1.00	1.00	1.00	1.00	1.0
REACTOME_RNA_POL_II_PRE_TRANSCRIPTION_EVENTS	1.00	1.00	1.00	1.00	1.0
REACTOME_METABOLISM_OF_PROTEINS	1.00	1.00	1.00	1.00	1.0
KEGG_LYSINE_DEGRADATION	1.00	1.00	1.00	1.00	1.0
REACTOME_3_UTR_MEDIATED_TRANSLATIONAL_REGULATION	1.00	1.00	1.00	1.00	1.0
KEGG_RIBOSOME	1.00	1.00	1.00	1.00	1.0
REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES	1.00	1.00	1.00	1.00	1.0
REACTOME_TRANSCRIPTION	1.00	1.00	1.00	1.00	1.0
KEGG_SPLICEOSOME	1.00	1.00	1.00	1.00	1.0
REACTOME_NEPHRIN_INTERACTIONS	1.00	1.00	1.00	1.00	1.0
KEGG_PROTEIN_EXPORT	1.00	1.00	1.00	1.00	1.0
REACTOME_MRNA_SPLICING	1.00	1.00	1.00	1.00	1.0
REACTOME_RNA_POL_III_CHAIN_ELONGATION	1.00	1.00	1.00	1.00	1.0
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	1.00	1.00	1.00	1.00	1.0
