Gene Set	Basal	Her2	LumA	LumB	Normal	Average p-value
KEGG_LYSOSOME	0.89	0.61	0.88	0.01	0.46	0.57
REACTOME_FRS2_MEDIATED_CASCADE	0.84	0.35	0.97	0.23	0.46	0.57
PID_LPA4_PATHWAY	0.61	0.34	0.29	0.92	0.69	0.57
PID_INTEGRIN4_PATHWAY	0.22	0.38	1.00	0.35	0.90	0.57
PID_RHOA_PATHWAY	0.95	0.21	1.00	0.66	0.03	0.57
REACTOME_CREB_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_CAMKII	0.83	0.38	0.79	0.58	0.27	0.57
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS	0.56	0.38	0.53	0.98	0.41	0.572
BIOCARTA_BIOPEPTIDES_PATHWAY	0.49	0.85	0.51	0.90	0.11	0.572
KEGG_LYSINE_DEGRADATION	0.84	0.85	0.02	0.99	0.16	0.572
BIOCARTA_EPO_PATHWAY	0.31	0.96	0.09	0.75	0.76	0.574
REACTOME_INFLAMMASOMES	0.92	0.40	0.93	0.52	0.10	0.574
PID_SYNDECAN_1_PATHWAY	0.77	0.21	0.10	0.81	0.99	0.576
BIOCARTA_MTA3_PATHWAY	0.99	0.64	0.53	0.64	0.09	0.578
REACTOME_G1_PHASE	0.69	0.29	0.72	0.74	0.45	0.578
KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM	0.70	0.96	0.76	0.09	0.39	0.58
REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING	0.00	0.96	0.00	1.00	0.94	0.58
REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS	0.91	0.27	0.84	0.72	0.16	0.58
REACTOME_OPIOID_SIGNALLING	0.76	0.36	0.39	0.78	0.61	0.58
REACTOME_CLASS_C_3_METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS	0.97	0.38	0.88	0.13	0.54	0.58
ST_WNT_BETA_CATENIN_PATHWAY	0.49	0.68	0.97	0.16	0.61	0.582
PID_HES_HEYPATHWAY	0.23	0.76	0.95	0.06	0.91	0.582
BIOCARTA_ECM_PATHWAY	0.00	0.97	0.00	1.00	0.94	0.582
REACTOME_DCC_MEDIATED_ATTRACTIVE_SIGNALING	0.43	0.93	0.69	0.52	0.34	0.582
ST_TYPE_I_INTERFERON_PATHWAY	0.62	0.95	0.59	0.67	0.08	0.582
BIOCARTA_IGF1MTOR_PATHWAY	0.00	0.97	0.00	1.00	0.95	0.584
PID_HIVNEFPATHWAY	0.95	0.08	0.95	0.51	0.43	0.584
BIOCARTA_EPHA4_PATHWAY	0.45	0.00	0.51	0.99	0.97	0.584
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.91	0.49	0.24	0.87	0.41	0.584
KEGG_ARACHIDONIC_ACID_METABOLISM	0.92	0.27	0.82	0.39	0.52	0.584
REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1	0.36	0.75	0.66	0.60	0.56	0.586
REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS	0.67	0.29	0.90	0.35	0.72	0.586
REACTOME_PEPTIDE_CHAIN_ELONGATION	0.74	0.34	0.69	0.55	0.61	0.586
REACTOME_CDT1_ASSOCIATION_WITH_THE_CDC6_ORC_ORIGIN_COMPLEX	0.46	0.72	0.54	0.70	0.51	0.586
REACTOME_ACTIVATION_OF_CHAPERONE_GENES_BY_XBP1S	0.18	0.65	0.72	0.63	0.75	0.586
PID_CONE_PATHWAY	0.87	0.07	0.89	1.00	0.10	0.586
REACTOME_MITOTIC_G1_G1_S_PHASES	0.87	0.18	0.92	0.13	0.83	0.586
PID_LIS1PATHWAY	0.53	0.57	0.90	0.38	0.55	0.586
PID_INTEGRIN_A9B1_PATHWAY	0.92	0.15	0.71	0.40	0.75	0.586
PID_CDC42_REG_PATHWAY	0.36	0.48	0.90	0.94	0.26	0.588
REACTOME_OPSINS	0.99	0.40	0.66	0.70	0.19	0.588
REACTOME_RNA_POL_II_TRANSCRIPTION	0.34	0.53	0.98	0.97	0.12	0.588
PID_AMB2_NEUTROPHILS_PATHWAY	0.34	0.89	0.37	0.99	0.35	0.588
REACTOME_ADENYLATE_CYCLASE_INHIBITORY_PATHWAY	0.81	0.35	0.77	0.39	0.62	0.588
REACTOME_HS_GAG_DEGRADATION	0.91	0.29	0.42	0.70	0.63	0.59
REACTOME_TRNA_AMINOACYLATION	0.71	0.87	0.26	0.16	0.95	0.59
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	0.71	0.88	0.27	0.14	0.95	0.59
REACTOME_PECAM1_INTERACTIONS	0.41	0.82	0.37	0.47	0.88	0.59
REACTOME_FATTY_ACID_TRIACYLGLYCEROL_AND_KETONE_BODY_METABOLISM	0.50	0.40	0.97	0.91	0.18	0.592
PID_AR_TF_PATHWAY	0.63	0.64	0.89	0.39	0.41	0.592
PID_BETACATENIN_NUC_PATHWAY	1.00	0.32	0.18	0.60	0.86	0.592
REACTOME_INTERFERON_SIGNALING	0.40	0.58	0.84	0.72	0.42	0.592
REACTOME_TRANSPORT_OF_MATURE_MRNA_DERIVED_FROM_AN_INTRONLESS_TRANSCRIPT	0.71	0.23	0.90	0.43	0.69	0.592
REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM	0.67	0.49	0.82	0.62	0.37	0.594
REACTOME_SULFUR_AMINO_ACID_METABOLISM	0.63	0.12	0.70	0.93	0.59	0.594
BIOCARTA_AKAPCENTROSOME_PATHWAY	0.91	0.15	0.87	0.29	0.75	0.594
REACTOME_AMYLOIDS	0.63	0.55	0.32	0.58	0.89	0.594
REACTOME_REGULATION_OF_COMPLEMENT_CASCADE	0.68	0.65	0.53	0.43	0.69	0.596
REACTOME_PHOSPHORYLATION_OF_THE_APC_C	0.71	0.83	0.63	0.47	0.34	0.596
BIOCARTA_GRANULOCYTES_PATHWAY	0.78	0.51	0.66	0.69	0.34	0.596
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	0.63	0.99	0.57	0.71	0.08	0.596
KEGG_MELANOGENESIS	0.64	0.26	1.00	0.39	0.69	0.596
REACTOME_CELL_CYCLE_MITOTIC	0.91	0.36	0.69	0.78	0.24	0.596
BIOCARTA_ACTINY_PATHWAY	0.72	0.89	0.34	0.66	0.38	0.598
REACTOME_RAS_ACTIVATION_UOPN_CA2_INFUX_THROUGH_NMDA_RECEPTOR	0.35	0.85	0.94	0.58	0.27	0.598
REACTOME_LIPOPROTEIN_METABOLISM	0.86	0.29	0.98	0.10	0.76	0.598
REACTOME_CHYLOMICRON_MEDIATED_LIPID_TRANSPORT	0.97	0.31	0.69	0.37	0.65	0.598
PID_TCR_PATHWAY	0.74	0.59	0.35	0.43	0.89	0.6
KEGG_BETA_ALANINE_METABOLISM	0.82	0.86	0.90	0.26	0.16	0.6
REACTOME_RECRUITMENT_OF_MITOTIC_CENTROSOME_PROTEINS_AND_COMPLEXES	1.00	0.96	0.03	1.00	0.01	0.6
REACTOME_DAG_AND_IP3_SIGNALING	0.62	0.70	0.15	0.90	0.63	0.6
BIOCARTA_PAR1_PATHWAY	0.02	0.98	0.01	1.00	1.00	0.602
REACTOME_MUSCLE_CONTRACTION	0.61	0.30	0.59	0.95	0.57	0.604
REACTOME_S_PHASE	0.80	0.10	0.95	0.43	0.74	0.604
PID_FRA_PATHWAY	0.95	0.27	0.63	0.66	0.51	0.604
REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE	0.75	0.31	0.92	0.28	0.76	0.604
REACTOME_PLATELET_ADHESION_TO_EXPOSED_COLLAGEN	0.67	0.85	0.53	0.29	0.68	0.604
REACTOME_GRB2_SOS_PROVIDES_LINKAGE_TO_MAPK_SIGNALING_FOR_INTERGRINS_	0.92	0.19	0.12	0.97	0.83	0.606
KEGG_GLYCEROLIPID_METABOLISM	0.15	0.88	0.84	0.39	0.78	0.608
REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION_IN_TLR7_8_OR_9_SIGNALING	0.62	0.75	0.30	0.49	0.88	0.608
REACTOME_PREFOLDIN_MEDIATED_TRANSFER_OF_SUBSTRATE_TO_CCT_TRIC	0.67	0.72	0.26	0.41	0.98	0.608
BIOCARTA_ALK_PATHWAY	1.00	0.27	0.54	0.76	0.48	0.61
REACTOME_PEROXISOMAL_LIPID_METABOLISM	0.46	0.74	0.77	0.57	0.51	0.61
REACTOME_LAGGING_STRAND_SYNTHESIS	0.87	0.61	0.50	0.76	0.32	0.612
REACTOME_RNA_POL_I_TRANSCRIPTION_INITIATION	0.53	0.92	0.53	0.98	0.10	0.612
PID_INSULIN_GLUCOSE_PATHWAY	0.56	0.45	0.71	0.53	0.81	0.612
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	0.69	0.41	1.00	0.74	0.23	0.614
SIG_REGULATION_OF_THE_ACTIN_CYTOSKELETON_BY_RHO_GTPASES	0.37	0.90	0.99	0.00	0.81	0.614
REACTOME_IKK_COMPLEX_RECRUITMENT_MEDIATED_BY_RIP1	0.41	0.68	0.94	0.04	1.00	0.614
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	0.35	0.92	0.06	0.89	0.85	0.614
PID_ATM_PATHWAY	0.75	0.34	0.32	0.76	0.91	0.616
PID_SYNDECAN_4_PATHWAY	0.96	0.57	0.28	0.65	0.62	0.616
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	0.67	0.55	0.80	0.81	0.25	0.616
REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS	0.54	0.64	0.66	0.67	0.57	0.616
REACTOME_CIRCADIAN_CLOCK	0.93	0.12	0.80	0.97	0.26	0.616
BIOCARTA_EIF_PATHWAY	0.51	0.42	0.71	1.00	0.44	0.616
PID_AR_PATHWAY	0.24	0.78	0.92	0.90	0.25	0.618
REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE	0.54	0.70	0.71	0.85	0.29	0.618
REACTOME_PTM_GAMMA_CARBOXYLATION_HYPUSINE_FORMATION_AND_ARYLSULFATASE_ACTIVATION	0.91	0.17	0.90	0.68	0.43	0.618
REACTOME_MITOTIC_PROMETAPHASE	0.33	0.61	0.69	0.59	0.87	0.618
REACTOME_ASSEMBLY_OF_THE_PRE_REPLICATIVE_COMPLEX	0.35	0.84	0.69	0.65	0.56	0.618
REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION	0.89	0.24	0.79	0.74	0.43	0.618
REACTOME_REGULATORY_RNA_PATHWAYS	0.46	0.58	0.99	0.18	0.89	0.62
REACTOME_G0_AND_EARLY_G1	0.51	0.70	0.31	0.95	0.63	0.62
REACTOME_HIV_LIFE_CYCLE	0.90	0.29	0.78	1.00	0.13	0.62
REACTOME_SIGNALING_BY_WNT	0.59	0.55	0.47	0.93	0.56	0.62
REACTOME_NUCLEAR_SIGNALING_BY_ERBB4	0.05	0.87	0.59	0.75	0.84	0.62
KEGG_PYRIMIDINE_METABOLISM	0.38	0.26	0.76	0.85	0.86	0.622
PID_ENDOTHELINPATHWAY	0.83	0.37	0.64	0.86	0.41	0.622
REACTOME_RNA_POL_I_TRANSCRIPTION_TERMINATION	0.67	0.87	0.68	0.74	0.15	0.622
ST_JAK_STAT_PATHWAY	0.84	0.91	0.03	0.45	0.88	0.622
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM	0.87	0.38	0.71	1.00	0.15	0.622
REACTOME_METABOLISM_OF_NON_CODING_RNA	0.53	0.79	0.70	0.35	0.75	0.624
REACTOME_SPHINGOLIPID_METABOLISM	0.18	0.85	0.35	0.81	0.93	0.624
KEGG_ADHERENS_JUNCTION	0.55	0.40	0.80	1.00	0.37	0.624
PID_ERBB_NETWORK_PATHWAY	0.26	0.93	0.23	0.90	0.80	0.624
REACTOME_INTRINSIC_PATHWAY	0.91	0.76	0.14	0.76	0.55	0.624
REACTOME_REGULATION_OF_APOPTOSIS	0.55	0.75	0.61	0.65	0.56	0.624
BIOCARTA_AMI_PATHWAY	0.68	0.00	0.50	1.00	0.94	0.624
REACTOME_MEMBRANE_TRAFFICKING	0.91	0.56	0.78	0.71	0.17	0.626
BIOCARTA_NFKB_PATHWAY	0.75	0.85	0.00	0.54	0.99	0.626
REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR	0.31	0.40	0.69	0.87	0.86	0.626
REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR	0.91	0.10	0.49	0.74	0.89	0.626
REACTOME_CYCLIN_E_ASSOCIATED_EVENTS_DURING_G1_S_TRANSITION_	0.78	0.61	0.82	0.32	0.61	0.628
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	0.84	0.66	0.36	0.41	0.87	0.628
PID_ANTHRAXPATHWAY	0.72	0.81	0.77	0.75	0.09	0.628
PID_SYNDECAN_2_PATHWAY	0.95	0.57	0.54	0.72	0.36	0.628
KEGG_OXIDATIVE_PHOSPHORYLATION	0.21	0.61	0.80	0.94	0.58	0.628
BIOCARTA_ACE2_PATHWAY	0.71	0.61	0.76	0.98	0.08	0.628
REACTOME_ACYL_CHAIN_REMODELLING_OF_PC	0.71	0.78	0.66	0.69	0.30	0.628
REACTOME_G1_S_TRANSITION	0.92	0.40	0.88	0.23	0.72	0.63
BIOCARTA_CELLCYCLE_PATHWAY	0.56	0.56	0.50	0.85	0.68	0.63
REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE	0.29	0.79	0.97	0.76	0.34	0.63
PID_S1P_S1P3_PATHWAY	0.56	0.80	0.54	0.76	0.50	0.632
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_ACTIVITY_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	0.75	0.61	0.46	1.00	0.34	0.632
PID_INTEGRIN5_PATHWAY	0.35	0.99	0.71	0.55	0.57	0.634
REACTOME_3_UTR_MEDIATED_TRANSLATIONAL_REGULATION	0.96	0.46	0.49	0.68	0.58	0.634
KEGG_SPLICEOSOME	0.74	0.58	0.45	0.95	0.45	0.634
REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS	0.31	0.93	1.00	0.04	0.89	0.634
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S	0.48	0.49	0.81	0.89	0.51	0.636
KEGG_NITROGEN_METABOLISM	0.56	0.68	0.79	0.73	0.42	0.636
REACTOME_CYCLIN_A_B1_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION	0.75	0.65	0.77	0.67	0.34	0.636
REACTOME_LATE_PHASE_OF_HIV_LIFE_CYCLE	0.82	0.37	0.93	0.98	0.09	0.638
REACTOME_STEROID_HORMONES	0.49	0.87	0.83	0.43	0.57	0.638
REACTOME_COPI_MEDIATED_TRANSPORT	0.84	0.75	0.26	0.73	0.62	0.64
REACTOME_DOWNREGULATION_OF_ERBB2_ERBB3_SIGNALING	0.82	0.65	0.20	0.73	0.80	0.64
REACTOME_SYNTHESIS_OF_DNA	0.59	0.44	0.94	0.53	0.70	0.64
PID_SMAD2_3NUCLEARPATHWAY	0.33	1.00	0.69	0.31	0.87	0.64
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	0.85	0.42	0.59	0.58	0.76	0.64
REACTOME_DARPP_32_EVENTS	0.82	0.40	0.71	0.69	0.59	0.642
REACTOME_COMPLEMENT_CASCADE	0.69	0.48	0.94	0.76	0.34	0.642
PID_GLYPICAN_1PATHWAY	0.71	0.88	0.72	0.44	0.46	0.642
REACTOME_SPHINGOLIPID_DE_NOVO_BIOSYNTHESIS	0.97	0.95	0.44	0.74	0.11	0.642
REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS	0.55	0.72	0.93	0.25	0.77	0.644
REACTOME_GABA_RECEPTOR_ACTIVATION	0.73	0.41	0.79	0.65	0.64	0.644
REACTOME_LIPID_DIGESTION_MOBILIZATION_AND_TRANSPORT	0.99	0.30	1.00	0.04	0.89	0.644
BIOCARTA_LYM_PATHWAY	0.97	0.40	0.30	0.76	0.80	0.646
REACTOME_THE_NLRP3_INFLAMMASOME	0.91	0.67	0.69	0.79	0.17	0.646
REACTOME_M_G1_TRANSITION	0.48	0.76	0.73	0.57	0.69	0.646
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION	0.46	0.86	0.60	0.70	0.61	0.646
REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX	0.25	0.69	0.91	0.64	0.75	0.648
REACTOME_SEMA3A_PLEXIN_REPULSION_SIGNALING_BY_INHIBITING_INTEGRIN_ADHESION	0.48	0.70	0.80	0.40	0.86	0.648
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	0.83	0.74	0.77	0.56	0.34	0.648
BIOCARTA_TGFB_PATHWAY	0.93	0.61	0.82	0.79	0.09	0.648
REACTOME_PROTEIN_FOLDING	0.55	0.69	0.66	0.45	0.89	0.648
REACTOME_METABOLISM_OF_STEROID_HORMONES_AND_VITAMINS_A_AND_D	0.53	0.88	0.76	0.32	0.75	0.648
REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	0.47	0.65	0.68	0.74	0.71	0.65
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	0.91	0.78	0.33	0.90	0.34	0.652
REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE	0.81	0.07	1.00	0.75	0.63	0.652
REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS	0.43	0.88	0.85	0.39	0.71	0.652
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	0.61	0.52	0.98	0.60	0.55	0.652
REACTOME_P130CAS_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS	0.38	0.33	0.80	1.00	0.75	0.652
PID_TOLL_ENDOGENOUS_PATHWAY	0.23	0.61	0.73	0.77	0.93	0.654
REACTOME_NFKB_AND_MAP_KINASES_ACTIVATION_MEDIATED_BY_TLR4_SIGNALING_REPERTOIRE	0.68	0.18	0.66	0.77	0.98	0.654
BIOCARTA_GLYCOLYSIS_PATHWAY	0.58	0.23	0.85	0.93	0.68	0.654
REACTOME_PIP3_ACTIVATES_AKT_SIGNALING	0.82	0.69	0.54	0.39	0.83	0.654
BIOCARTA_BARRESTIN_PATHWAY	1.00	0.33	0.10	0.91	0.94	0.656
KEGG_MISMATCH_REPAIR	0.50	0.89	0.86	0.76	0.27	0.656
PID_ERA_GENOMIC_PATHWAY	0.82	0.75	0.56	0.86	0.29	0.656
PID_CMYB_PATHWAY	0.79	0.78	0.69	0.85	0.18	0.658
REACTOME_REGULATION_OF_RHEB_GTPASE_ACTIVITY_BY_AMPK	0.70	0.78	0.54	0.48	0.80	0.66
REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES	0.52	0.64	0.76	0.56	0.84	0.664
KEGG_TYROSINE_METABOLISM	0.91	0.73	0.54	0.54	0.60	0.664
REACTOME_MICRORNA_MIRNA_BIOGENESIS	0.99	0.40	0.99	0.13	0.81	0.664
PID_INTEGRIN_CS_PATHWAY	0.56	0.72	0.83	0.56	0.67	0.668
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	0.82	0.81	0.81	0.02	0.89	0.67
REACTOME_CLASS_A1_RHODOPSIN_LIKE_RECEPTORS	0.50	0.88	0.71	0.50	0.76	0.67
PID_P38ALPHABETAPATHWAY	0.82	0.81	0.73	0.68	0.31	0.67
REACTOME_SMOOTH_MUSCLE_CONTRACTION	0.73	0.73	0.71	0.29	0.90	0.672
REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY	0.56	0.56	0.99	0.41	0.84	0.672
BIOCARTA_RHO_PATHWAY	0.84	0.72	0.59	0.72	0.50	0.674
REACTOME_RNA_POL_I_RNA_POL_III_AND_MITOCHONDRIAL_TRANSCRIPTION	0.46	0.54	0.42	0.96	0.99	0.674
BIOCARTA_MAPK_PATHWAY	0.48	0.98	0.54	0.97	0.40	0.674
REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC	0.56	0.97	0.18	0.70	0.98	0.678
REACTOME_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT	0.74	0.57	0.64	0.67	0.77	0.678
REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE	0.82	0.63	0.71	0.89	0.34	0.678
REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE	0.82	0.60	0.98	0.32	0.68	0.68
KEGG_AXON_GUIDANCE	0.64	0.75	0.89	0.30	0.83	0.682
PID_EPHA_FWDPATHWAY	0.18	0.87	0.99	0.74	0.63	0.682
REACTOME_UNFOLDED_PROTEIN_RESPONSE	0.28	0.66	0.91	0.89	0.68	0.684
PID_IL12_2PATHWAY	0.97	0.53	0.54	0.74	0.64	0.684
REACTOME_SEMA4D_INDUCED_CELL_MIGRATION_AND_GROWTH_CONE_COLLAPSE	0.39	0.70	1.00	0.44	0.90	0.686
REACTOME_MRNA_PROCESSING	0.84	0.50	0.88	1.00	0.21	0.686
BIOCARTA_CCR3_PATHWAY	0.87	0.68	0.34	0.83	0.73	0.69
REACTOME_MAP_KINASE_ACTIVATION_IN_TLR_CASCADE	0.89	0.48	0.93	0.77	0.38	0.69
KEGG_TIGHT_JUNCTION	0.93	0.41	0.73	0.89	0.49	0.69
REACTOME_GAP_JUNCTION_DEGRADATION	0.73	0.10	0.86	0.90	0.88	0.694
KEGG_ETHER_LIPID_METABOLISM	0.95	0.66	0.85	0.66	0.36	0.696
PID_TXA2PATHWAY	0.82	0.60	0.91	0.44	0.71	0.696
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_EARLY_ENDOSOME_MEMBRANE	0.86	0.81	0.34	0.85	0.63	0.698
REACTOME_INSULIN_SYNTHESIS_AND_PROCESSING	0.71	0.97	0.42	0.85	0.55	0.7
REACTOME_DSCAM_INTERACTIONS	0.70	0.96	0.83	0.51	0.50	0.7
KEGG_AUTOIMMUNE_THYROID_DISEASE	0.85	0.47	0.95	0.28	0.95	0.7
REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE	0.67	0.97	0.17	0.97	0.74	0.704
BIOCARTA_PTC1_PATHWAY	0.71	0.83	0.69	0.94	0.35	0.704
REACTOME_SYNTHESIS_OF_PE	0.83	0.63	0.74	0.76	0.57	0.706
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	0.67	0.96	0.66	0.82	0.42	0.706
REACTOME_TRANSPORT_OF_GLUCOSE_AND_OTHER_SUGARS_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS	0.91	0.95	0.84	0.13	0.71	0.708
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	0.98	0.46	0.96	1.00	0.14	0.708
BIOCARTA_INTEGRIN_PATHWAY	0.35	0.57	0.95	0.87	0.81	0.71
KEGG_SPHINGOLIPID_METABOLISM	0.65	0.88	0.89	0.83	0.30	0.71
REACTOME_COMMON_PATHWAY	0.86	0.70	0.70	0.70	0.59	0.71
REACTOME_SEMA4D_IN_SEMAPHORIN_SIGNALING	0.39	0.99	0.91	0.46	0.81	0.712
REACTOME_IL_7_SIGNALING	0.64	0.85	0.53	0.79	0.75	0.712
REACTOME_PPARA_ACTIVATES_GENE_EXPRESSION	0.76	0.43	0.91	0.79	0.68	0.714
PID_PI3KCIAKTPATHWAY	0.77	0.88	0.45	0.72	0.75	0.714
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	0.92	0.27	0.86	0.60	0.93	0.716
REACTOME_PLATELET_CALCIUM_HOMEOSTASIS	0.70	0.89	0.77	0.48	0.75	0.718
BIOCARTA_NO1_PATHWAY	0.99	0.07	0.90	0.76	0.89	0.722
REACTOME_MEIOTIC_SYNAPSIS	1.00	0.62	0.96	0.06	0.97	0.722
PID_IL27PATHWAY	0.51	0.48	0.97	0.74	0.91	0.722
REACTOME_ROLE_OF_DCC_IN_REGULATING_APOPTOSIS	0.42	0.99	0.98	0.41	0.81	0.722
REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM	0.83	0.37	0.76	1.00	0.67	0.726
REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION	0.51	0.81	0.99	0.39	0.95	0.73
BIOCARTA_UCALPAIN_PATHWAY	0.94	0.70	0.27	0.85	0.89	0.73
REACTOME_METABOLISM_OF_RNA	0.61	0.86	0.52	0.79	0.90	0.736
BIOCARTA_GATA3_PATHWAY	0.52	0.98	0.29	1.00	0.90	0.738
PID_TELOMERASEPATHWAY	0.44	1.00	0.76	1.00	0.49	0.738
REACTOME_RORA_ACTIVATES_CIRCADIAN_EXPRESSION	0.75	0.44	0.81	0.80	0.90	0.74
REACTOME_SEMAPHORIN_INTERACTIONS	0.83	0.95	0.15	0.84	0.93	0.74
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION	0.97	0.58	0.61	0.66	0.89	0.742
REACTOME_METABOLISM_OF_MRNA	0.63	0.93	0.68	0.71	0.83	0.756
REACTOME_TRANSLATION	0.86	0.63	0.69	0.85	0.75	0.756
REACTOME_PYRIMIDINE_METABOLISM	0.87	0.96	0.58	0.95	0.44	0.76
KEGG_PENTOSE_PHOSPHATE_PATHWAY	0.69	0.83	0.93	0.79	0.57	0.762
REACTOME_TRANSCRIPTION	0.84	0.67	0.44	0.95	0.93	0.766
PID_NOTCH_PATHWAY	1.00	0.60	0.47	0.89	0.88	0.768
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION	0.64	0.77	0.83	0.95	0.72	0.782
REACTOME_ADENYLATE_CYCLASE_ACTIVATING_PATHWAY	0.98	0.23	1.00	0.73	0.97	0.782
REACTOME_ELEVATION_OF_CYTOSOLIC_CA2_LEVELS	0.90	0.96	0.98	0.23	0.88	0.79
PID_RHODOPSIN_PATHWAY	0.70	0.51	0.90	1.00	0.90	0.802
REACTOME_IRAK1_RECRUITS_IKK_COMPLEX	0.70	0.78	0.82	0.98	0.79	0.814
PID_MYC_REPRESSPATHWAY	0.85	0.78	0.82	0.81	0.82	0.816
REACTOME_CIRCADIAN_REPRESSION_OF_EXPRESSION_BY_REV_ERBA	0.75	0.85	0.83	0.76	0.90	0.818
REACTOME_OTHER_SEMAPHORIN_INTERACTIONS	0.72	0.69	0.90	1.00	0.84	0.83
BIOCARTA_SKP2E2F_PATHWAY	0.97	0.78	0.94	0.64	0.83	0.832
REACTOME_ROLE_OF_SECOND_MESSENGERS_IN_NETRIN1_SIGNALING	1.00	0.94	0.98	0.29	0.99	0.84
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_LATE_ENDOSOME_MEMBRANE	1.00	0.88	0.37	0.99	0.97	0.842
REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK	0.96	0.40	0.92	0.95	0.99	0.844
